id sire dam generation sex phen env tbvp gebvp
438  72 133 1 M  1.90303163 -0.2875062914 1.8145116 0
439  72 133 1 F  2.51634348  0.7690109578 1.7316231 0
440  72 133 1 M  1.55148865 -0.4140801796 1.7137467 0
441 182  74 1 M  2.47127344  0.7091104332 1.3798102 0
442 182  74 1 F  1.40517672 -0.6170277211 1.6133931 0
443 182  74 1 F  2.28800693  0.7326838553 1.7014796 0
444 182  74 1 F -0.55399233 -1.5426547686 1.1427673 0
445 182  74 1 M  2.04464076 -0.2008189604 1.5791169 0
446 182 137 1 F  2.21892667  0.9915002229 1.3316492 0
447 182 137 1 F  0.97555017 -0.2169189764 1.4250347 0
448 182 137 1 M  0.65673878 -0.4261102153 1.5060734 0
449 182 137 1 M  1.31045696  0.7575789627 1.0286481 0
450 182 137 1 F  0.78616504 -0.0387079276 1.2138442 0
451  90  73 1 M  2.03009879  0.8881793180 1.1153461 0
452  90  73 1 F  1.58002798 -0.5250156656 1.6955797 0
453  90  73 1 F  0.25681086 -0.3722700454 0.8224429 0
454  90  73 1 M  1.46515830  0.6391580692 1.2764878 0
455  90  73 1 M  0.29451806 -1.0723196920 1.1232642 0
456  90  94 1 M  2.25668623  0.1171652791 1.5892815 0
457  90  94 1 M  1.89330487 -0.3043817794 1.7853598 0
458  90  94 1 F  2.46949305  0.5122330637 1.5769730 0
459  90  94 1 F  1.25132970 -1.3194427938 1.8342698 0
460  90  94 1 F  2.96337350  1.3300325406 1.4987028 0
461 160 130 1 M  0.42611222 -0.6975361579 1.5643809 0
462 160 130 1 F -0.37723904 -1.8717852657 1.5738176 0
463 160 130 1 F  0.92382771 -0.7792290338 1.5369151 0
464 160 130 1 F  2.48191212  1.1795980049 1.5469338 0
465 160 130 1 F  2.06477483  0.5043946468 1.6075412 0
466 160 165 1 M  0.93389563 -0.2875818711 1.2915121 0
467 160 165 1 M  0.58919722 -1.1357895185 1.5107423 0
468 160 165 1 F  0.82475314 -0.5314051053 1.4389084 0
469 160 165 1 F  3.73217890  2.2084105124 1.5264504 0
470 160 165 1 M  1.63168284  0.0663165730 1.5083701 0
471 111  81 1 M  1.85047828  0.3591324987 1.4759616 0
472 111  81 1 F -0.49505649 -2.1814334269 1.5003067 0
473 111  81 1 M  2.46535235  0.8606218548 1.3939804 0
474 111  81 1 M  1.75831751  0.0851485422 1.6099258 0
475 111  81 1 M  2.39771996  0.7323751708 1.5710658 0
476 111  85 1 F  2.64007827  0.7299413800 1.6371213 0
477 111  85 1 F  2.43386496  0.9413074525 1.6414812 0
478 111  85 1 M  1.95001960  1.0687707337 1.5505976 0
479 111  85 1 F  1.59950988 -0.0998020351 1.4636856 0
