id sire dam generation sex phen env tbvp gebvp
1232  857  910 3 M -0.272727493 -0.132582194 0.6664438 0
1233  999  910 3 F  1.296085002  0.205735944 1.2970103 0
1234  827  910 3 F  3.508514571  1.896881722 1.4455085 0
1235  936  910 3 F  1.148316581  0.797907401 1.0135353 0
1236  890  928 3 M  0.424238039 -0.544031590 1.4339647 0
1237  904  928 3 M  1.404048177  0.398953756 1.3596226 0
1238  811  928 3 M -0.449318806 -1.823218762 1.2885447 0
1239  904  928 3 F  1.487642236 -0.741772271 1.6544439 0
1240 1115  928 3 F -0.333680022 -0.792289089 0.9313219 0
1241 1116  856 3 M  1.659491668 -0.125530490 1.3800183 0
1242  942  856 3 F  0.428158861  0.154382806 0.7611278 0
1243  820  856 3 F -0.261169097 -0.540104577 0.6689463 0
1244  842  856 3 M  0.447908263 -0.029064450 1.0011362 0
1245  694  856 3 F  1.515567165 -0.310650335 1.5694540 0
1246  842 1076 3 F  1.151849977 -0.240860599 1.4812438 0
1247  737 1076 3 M  0.791271978  0.309010800 1.0029345 0
1248  704 1076 3 F  1.242351629  0.701595553 1.0934769 0
1249  921 1076 3 F  1.328714517  0.197181244 1.3906916 0
1250  666 1076 3 M  1.114075575  0.618802099 1.0245831 0
1251  661 1011 3 M  1.823546250 -0.031558369 1.5055494 0
1252  655 1011 3 F  2.244580398  0.035863230 1.6845259 0
1253  713 1011 3 F  1.525795558 -0.101717617 1.4492879 0
1254  857 1011 3 M  1.358712839  0.220580265 1.3849766 0
1255 1116 1011 3 F  2.642598267  1.182166444 1.5482717 0
1256 1124  761 3 M  2.291839365  0.021145869 1.7812326 0
1257 1072  761 3 F  1.147809419 -0.049201705 1.3189427 0
1258  755  761 3 M  1.214037725  0.972814831 0.7007946 0
1259  816  761 3 M  1.484646321  0.343281942 1.3097253 0
1260  941  761 3 F  0.479299382 -0.300118283 1.2851162 0
1261  737  874 3 F  1.088726688  0.346551158 1.2351314 0
1262 1124  874 3 M  0.902841822 -0.795536174 1.6578405 0
1263  942  874 3 F  0.727266147 -0.499822346 1.4737227 0
1264  953  874 3 M  1.123186535 -0.455331696 1.4408182 0
1265  842  874 3 M  1.310991977 -0.007167588 1.9045011 0
1266  728  821 3 M  1.339926424 -0.232123993 1.5263541 0
1267  785  821 3 M  3.307736219  1.014422733 1.9025284 0
1268  921  821 3 F  0.769646647 -0.185276731 1.3939185 0
1269  755  821 3 M  2.546083986  0.808129688 1.4862185 0
1270 1109  821 3 F  2.843686319  1.192634784 1.6443239 0
1271  737 1049 3 F  2.041700957  0.855898737 1.4542100 0
1272 1072 1049 3 M  0.964110252  0.072363028 1.3663933 0
1273  672 1049 3 M -0.100341248 -1.064708491 1.3195761 0
1274 1031 1049 3 F  1.977515755  0.311202784 1.4664785 0
1275  926 1049 3 F  1.165774392 -0.653508314 1.7564614 0
1276 1079  744 3 M  1.934698356  0.237529764 1.4624609 0
1277  702  744 3 M  1.495401218 -0.950030720 1.8833901 0
1278  949  744 3 F  3.335963138  0.766086337 1.9679489 0
1279  704  744 3 F  3.565124435  1.337970239 1.6791320 0
1280  934  744 3 F  3.402295507  0.767411143 2.1675329 0
1281  825 1042 3 F  1.594195945 -0.006042774 1.5929650 0
1282  671 1042 3 F  0.941989974  0.474463845 0.9186419 0
1283 1060 1042 3 F  2.140170433  1.077795916 1.2167600 0
1284  702 1042 3 M  3.129604974  1.015778447 1.9275622 0
1285  666 1042 3 M  1.604890145 -0.418449045 1.6950526 0
1286 1105  923 3 F  2.562648027  1.093793038 1.3857862 0
1287  813  923 3 M  0.916318648 -0.304430876 1.2819334 0
1288  865  923 3 M  1.991417955  0.630941558 1.3224997 0
1289  785  923 3 M  0.658298097 -0.790217200 1.4229057 0
1290  810  923 3 M  0.719119036 -0.446716133 0.9501959 0
1291  825 1099 3 M  2.364738146  0.893252528 1.5350275 0
1292 1115 1099 3 F  2.512697756  1.553201982 1.2642960 0
1293  811 1099 3 M  2.105003609  0.163887988 1.5636394 0
1294  953 1099 3 M  1.775101513 -0.014435523 1.6491832 0
1295  666 1099 3 M  1.819960647  0.096598856 1.4588259 0
1296  890 1066 3 M  1.094554404 -0.569214661 1.6863840 0
1297  713 1066 3 M  1.736148635  0.324691011 1.4681840 0
1298  833 1066 3 M  1.488190420  0.100187382 1.4258138 0
1299 1072 1066 3 F -0.487063740 -1.144369451 1.2866613 0
1300  904 1066 3 M  3.571729873  1.522077232 1.6779998 0
1301  890 1053 3 M  2.390735612  0.789990299 1.4709241 0
1302 1092 1053 3 F  0.641738478  0.007335487 1.1653655 0
1303 1062 1053 3 M  1.198446923  0.936071148 0.6906438 0
1304  737 1053 3 F  2.325793565  1.416527030 1.0296271 0
1305  672 1053 3 F  1.604907576  1.045561790 0.8833890 0
1306 1060  799 3 M  1.384333947  0.452142011 1.2677444 0
1307 1124  799 3 M  1.281777946 -0.042874124 1.2230084 0
1308  926  799 3 M -0.557493414 -0.507263302 1.0615302 0
1309  921  799 3 F  0.626558131 -0.210733916 0.8844851 0
1310 1072  799 3 F  1.902025478  0.942610096 1.1934505 0
1311 1119  654 3 M  1.362309465 -0.238970765 1.4495925 0
1312  890  654 3 M  2.830234253 -0.387260924 2.1817098 0
1313 1092  654 3 F  1.860984729 -0.323618119 1.6693525 0
1314  890  654 3 F  2.388920910  0.400537516 1.8462362 0
1315  942  654 3 F  2.090736427  0.838577025 1.5244244 0
1316  700 1069 3 F  1.193079577 -0.158158477 1.5158310 0
1317  694 1069 3 F  0.831169846 -0.591867092 1.4207051 0
1318  949 1069 3 F  0.392338081 -0.423585395 1.2239390 0
1319  942 1069 3 M  1.296442214  0.883334262 1.1275371 0
1320  813 1069 3 M -0.378345752 -1.553477144 1.4277837 0
1321  811  881 3 M  3.337229898  0.900517146 1.6815881 0
1322  991  881 3 F  2.939272233  0.905130781 1.5132714 0
1323 1028  881 3 F  2.984301587  0.455590525 1.6824324 0
1324  810  881 3 F  0.556834788 -0.480742030 1.3670067 0
1325 1116  881 3 M  3.436938973  0.627594436 1.9812944 0
1326  713  906 3 M  1.309939717  0.002492349 1.6078223 0
1327  780  906 3 F  2.001943064 -0.166402293 1.6121349 0
1328  704  906 3 F  2.365426849  1.529386095 1.2856846 0
1329  699  906 3 M -0.725602591 -1.071609004 1.0105805 0
1330 1115  906 3 F  0.187728388 -0.673884032 0.9790705 0
1331  852  858 3 M  1.332379964 -0.501850141 1.4886549 0
1332  825  858 3 M  1.589364634  1.199338008 1.2917304 0
1333  755  858 3 F  0.968253038 -0.853339651 1.4412710 0
1334  755  858 3 M  1.429653722 -0.064995198 1.4478160 0
1335  942  858 3 F  0.775616743  0.037600490 1.1570445 0
1336  661  658 3 M  3.314971065  0.807842769 2.1281238 0
1337  810  658 3 F  0.971776049 -0.390851196 1.4396216 0
1338  666  658 3 M  2.291706105  0.331379819 1.6137274 0
1339  780  658 3 F  0.629247443 -1.305002493 1.6521668 0
1340  934  658 3 M  2.770036276  0.466963742 1.8689317 0
1341 1115 1003 3 M  2.187989032  1.494391467 1.1506901 0
1342  991 1003 3 F  0.500392418 -0.430288216 1.3292516 0
1343  661 1003 3 F  2.395598670  1.059659857 1.5367497 0
1344  785 1003 3 M  2.550410133  0.062211407 1.9197086 0
1345  699 1003 3 M  1.742050065  0.277380308 1.4525199 0
1346  811 1052 3 M  1.027419389 -0.770330300 1.4368860 0
1347  842 1052 3 F  1.255141839  0.365220303 1.1037916 0
1348  934 1052 3 F  2.786703733 -0.055336261 1.9195179 0
1349 1026 1052 3 F  1.819152800 -0.399640341 1.8306712 0
1350  666 1052 3 M  1.441159584 -0.365199041 1.4579777 0
1351  811 1061 3 F  2.045040196  0.804314294 1.3044444 0
1352  833 1061 3 M  1.218133787 -1.035846854 1.7934140 0
1353  813 1061 3 F  1.417135168  0.760581366 0.9450643 0
1354  904 1061 3 F  1.223781857 -0.144739022 1.6562822 0
1355  655 1061 3 F  0.734072748 -0.917239282 1.3857046 0
1356  890 1015 3 M  1.276645147 -0.812075011 1.7816835 0
1357  810 1015 3 F -1.278207970 -1.762111474 1.0041512 0
1358 1124 1015 3 M  1.548629323  0.211670644 1.4317953 0
1359 1020 1015 3 M  1.455361330  0.434848708 1.2688332 0
1360  936 1015 3 F  1.978225104 -0.075043999 1.5144902 0
1361  842  882 3 F  2.532211831  0.072547767 1.9857598 0
1362  737  882 3 M  2.186766037  0.623549082 1.8091677 0
1363 1020  882 3 F  0.750728941 -0.932452114 1.6856759 0
1364  953  882 3 M  1.857845429  0.077926815 1.7895416 0
1365  999  882 3 F -0.458118457 -1.988985564 1.7724627 0
1366 1092 1107 3 F -1.071031722 -1.156497607 0.6882027 0
1367  780 1107 3 F  2.428321080  0.617658590 1.4754267 0
1368  865 1107 3 F  2.669210484  0.970475456 1.7360766 0
1369  982 1107 3 M  3.418234746  1.796948965 1.2559829 0
1370 1079 1107 3 F  2.552534001  0.825496414 1.5881480 0
1371 1092  823 3 F  2.022363080  0.271315721 1.5012764 0
1372  852  823 3 M  0.462785832 -1.336758808 1.5130012 0
1373  953  823 3 F  1.555007822  0.136871558 1.5062484 0
1374  777  823 3 M  2.690095176  0.232489200 1.7885143 0
1375  878  823 3 M  1.768163282  0.324805602 1.2896963 0
1376  991  938 3 F  0.267696371 -0.773483328 1.2783886 0
1377  949  938 3 M  0.983445078 -0.422224238 1.4527702 0
1378  842  938 3 F  2.691578597  1.445281299 1.4030555 0
1379  755  938 3 M  1.804337468 -0.201790783 1.5948683 0
1380 1060  938 3 M  1.798541598  0.019643208 1.4031690 0
1381  825 1131 3 M  2.905887416  0.892222849 1.8258673 0
1382 1060 1131 3 F  1.224078685 -1.074817589 1.7810553 0
1383  825 1131 3 M  1.419646617  0.309225984 1.1907261 0
1384  782 1131 3 F -0.464850763 -0.751874443 0.8917354 0
1385  666 1131 3 F  1.411581646  0.221091930 1.2812924 0
1386  982  861 3 M  0.601115523 -0.345018718 1.1539214 0
1387  810  861 3 F  1.092204320 -0.151555301 1.6805266 0
1388  655  861 3 F  0.467696862 -0.477975273 1.3807323 0
1389  942  861 3 M  1.345193378  0.201154933 1.3217734 0
1390 1119  861 3 M  1.864203551 -0.252692411 1.4987548 0
1391 1116 1127 3 F  1.265191836 -0.730918153 1.6764422 0
1392 1062 1127 3 M  1.725759022  0.220821822 1.5739592 0
1393  713 1127 3 M  0.854925165 -0.429417346 1.5131436 0
1394  878 1127 3 M  1.360486773 -0.290306231 1.3871690 0
1395  926 1127 3 F  1.008180604 -0.593141071 1.4503398 0
1396 1079 1149 3 M  0.330589034 -0.902645566 1.5625391 0
1397 1028 1149 3 M  0.767561281 -0.774323402 1.1553717 0
1398  904 1149 3 F  2.881489811  0.701721300 1.7930336 0
1399  941 1149 3 M  1.615336881  0.141915714 1.4470185 0
1400  890 1149 3 M  2.822166856 -0.282931414 2.2672054 0
1401  926  914 3 F  2.246447367  1.206569567 1.2560264 0
1402  785  914 3 M -0.303763180 -0.805929830 1.0698100 0
1403 1028  914 3 M  1.942169878  0.685536430 1.3272159 0
1404  942  914 3 F  0.726855845 -0.412677803 1.1981890 0
1405  934  914 3 F  2.027583587  0.552805255 1.4126260 0
1406  728  970 3 F  2.034249057  0.186507534 1.5284513 0
1407  890  970 3 F  2.075416498 -0.338495380 1.8671517 0
1408 1109  970 3 M  1.806345573 -0.980746034 1.9896414 0
1409 1079  970 3 M  0.658367042 -0.399193432 1.2395998 0
1410  671  970 3 F  0.684135280 -1.220194391 1.4599243 0
1411  666  899 3 F  0.890165129 -0.671499863 1.2230253 0
1412  865  899 3 F  2.559968884  0.959024198 1.4571296 0
1413  813  899 3 M  1.118864658 -0.194159026 1.2523165 0
1414  857  899 3 F  1.505965863  0.506043567 1.2946006 0
1415  671  899 3 F  2.040403922  0.870535082 1.3197776 0
1416  700 1027 3 F  1.825215892  0.184364407 1.6338525 0
1417  926 1027 3 M  0.756417958 -1.688559714 1.8228124 0
1418  941 1027 3 F  2.141251046  0.390826658 1.5240655 0
1419  728 1027 3 F  2.104289330  0.228043472 1.4900912 0
1420 1109 1027 3 F  3.373143886  0.699637891 1.8711533 0
1421  953  815 3 M  1.740439156  0.069775867 1.5616353 0
1422  661  815 3 M  2.333244636 -0.182577004 1.9095589 0
1423  702  815 3 F  2.911149157  0.837885587 1.7788590 0
1424  780  815 3 F  3.455375119  0.782382580 2.0250839 0
1425  700  815 3 F  1.494763824 -0.470166265 1.6950177 0
1426 1105  805 3 M  1.464183559 -0.324921459 1.6405803 0
1427 1124  805 3 F  0.285455193 -1.316387266 1.4807428 0
1428 1119  805 3 F  0.289486337  0.224030856 0.7845206 0
1429  852  805 3 F  3.943584715  1.039232355 1.9195277 0
1430 1062  805 3 M  0.544830389 -0.509827799 1.4446062 0
1431  810 1007 3 F  1.116245822 -0.931180889 1.8920882 0
1432  878 1007 3 F  2.182288237  0.442174657 1.4282823 0
1433 1026 1007 3 F  3.736167049  1.428573237 1.7014348 0
1434  713 1007 3 F  2.292597551  0.753695719 1.6610542 0
1435  890 1007 3 F  3.025940364  0.701260225 1.9411943 0
1436 1062  716 3 M  1.885351902  0.830073694 1.1491244 0
1437  782  716 3 M  1.127281383 -0.400996245 1.4208907 0
1438  811  716 3 F  1.741708530 -0.024744331 1.4958382 0
1439  699  716 3 F  2.451762667  0.452999536 1.8180392 0
1440  671  716 3 F  0.959740093  0.228252893 1.0962422 0
1441  811 1121 3 M  2.484900203  0.412729033 1.7060051 0
1442 1124 1121 3 M  2.263733245  0.403001081 1.7338172 0
1443 1109 1121 3 M  2.149112962  0.711228103 1.5570943 0
1444 1031 1121 3 M  0.716434079 -0.471977135 1.2691536 0
1445  816 1121 3 M  0.628827376  0.075192207 1.0990213 0
1446  671  790 3 F  1.627831049  0.329588550 1.3326188 0
1447  672  790 3 F  1.309258036  0.394604768 1.1492531 0
1448 1124  790 3 F  3.565657273  1.184114222 1.7279504 0
1449  991  790 3 F  0.594339645 -0.213479907 1.0523963 0
1450  728  790 3 M  1.542954519 -0.027267024 1.7141315 0
1451 1026  690 3 M  2.450534438  1.688893654 1.0778789 0
1452  704  690 3 M  0.015479318 -1.044492903 1.4940199 0
1453 1116  690 3 F  1.987880009  0.510167231 1.4704822 0
1454  672  690 3 F  0.465451924 -1.091849975 1.3450316 0
1455 1072  690 3 M -0.321842288 -0.906249299 1.1935624 0
1456  702  924 3 M  0.094118034 -1.437153441 1.5216273 0
1457 1109  924 3 M  2.001102533  0.686209330 1.3607311 0
1458 1028  924 3 M -0.256106376 -0.797269538 1.2474472 0
1459  661  924 3 F  1.482162368 -0.029425393 1.4554984 0
1460 1119  924 3 F -0.514151734 -1.256891416 1.3475143 0
1461 1105  950 3 F  1.011070133 -0.294506679 1.3596954 0
1462  755  950 3 F  1.488781434 -0.477080633 1.6294088 0
1463 1031  950 3 F  1.009837134 -0.865781729 1.5804245 0
1464 1062  950 3 M  0.354618354 -1.040075428 1.1902303 0
1465  713  950 3 M  0.630327537 -1.083123597 1.5153477 0
1466  666  819 3 M -0.133274884 -1.731044920 1.5208413 0
1467  820  819 3 F -0.304919608 -1.406400505 1.2103525 0
1468  702  819 3 F  1.014693057 -0.230326947 1.4814757 0
1469 1062  819 3 M  1.668528836  0.744265910 1.1158183 0
1470  737  819 3 F  0.748706065 -0.189608167 1.0355059 0
1471 1109  773 3 M  1.749193716 -0.057058984 1.6933715 0
1472 1119  773 3 F  0.107529851 -0.446914772 0.8378113 0
1473  671  773 3 M  2.367784695  1.115963636 1.3808328 0
1474  702  773 3 F  1.772500596 -0.151662558 1.6194281 0
1475  949  773 3 F  0.884646069  0.723982381 1.1839214 0
1476  713 1044 3 M  1.170163092 -0.728524328 1.5758648 0
1477  700 1044 3 F  0.510206261 -1.274010476 1.5032769 0
1478 1028 1044 3 F  3.355891526  1.125910086 1.8695826 0
1479  857 1044 3 F  0.002527017 -1.264278840 1.3194460 0
1480  852 1044 3 M  1.922118614  0.203263822 1.7083838 0
1481  671  987 3 M  1.634318375 -0.029981903 1.4930994 0
1482  842  987 3 M  2.054252249 -0.233884187 1.8909898 0
1483 1115  987 3 F  2.075543925  1.451045060 0.8842388 0
1484  702  987 3 F  2.410680898  0.346718400 1.6751408 0
1485  999  987 3 F  1.190933579  0.521912612 1.3692842 0
1486  982  948 3 F -0.347573940 -0.078716406 0.9110747 0
1487  904  948 3 M  0.903589981 -0.752697902 1.5127657 0
1488  737  948 3 M  0.483580218 -0.397799509 1.2010325 0
1489  816  948 3 M -0.443227837 -1.523898238 1.1177476 0
1490  704  948 3 M  1.606514622  0.373524491 1.3307713 0
1491  953  884 3 M  0.505241234 -0.776004512 1.4799830 0
1492  852  884 3 M  1.838560459  0.370923340 1.5529149 0
1493  890  884 3 M  2.897617412  0.356691837 2.0497839 0
1494  890  884 3 F  1.132521179 -0.393240059 1.6694139 0
1495  857  884 3 F  2.719877838  1.247224548 1.2784412 0
1496 1026 1073 3 M  0.453799928 -0.880871206 1.2184448 0
1497  820 1073 3 F  0.912616255 -0.398157192 1.1844296 0
1498  904 1073 3 F  1.565878567  0.378181335 1.5030710 0
1499  942 1073 3 F  0.572313775 -0.474166560 1.3200880 0
1500  833 1073 3 M  2.904011673  1.494209354 1.4727075 0
1501  655 1017 3 M  1.386936734 -0.323781108 1.3618199 0
1502  934 1017 3 M  3.150993617  0.036353083 2.1301677 0
1503  728 1017 3 M  1.569768623 -0.568042984 1.9244274 0
1504  813 1017 3 M  2.024447044  0.362284961 1.5972186 0
1505  780 1017 3 F  3.667380780  0.585433568 2.1838052 0
1506  852  917 3 M  0.973845167 -0.423282670 1.3365984 0
1507  777  917 3 M  1.067884912 -0.194083443 1.4643870 0
1508  700  917 3 M  0.378524595 -1.037280798 1.4854942 0
1509  827  917 3 F  1.568978997 -0.232663667 1.5924192 0
1510 1092  917 3 F -0.785451105 -1.385237422 1.1519574 0
1511  704  771 3 F  1.920215455  0.170786497 1.5898794 0
1512  942  771 3 M  1.398639646  0.350620467 1.0979342 0
1513  747  771 3 M  2.071367355  0.912975006 1.4772928 0
1514 1109  771 3 F  1.875916124  0.598280024 1.3786973 0
1515  661  771 3 F  0.989733723  0.245906154 1.3707776 0
1516  777  703 3 F  1.614497683 -0.972138646 1.8730908 0
1517 1026  703 3 M  1.116442052 -0.517336864 1.3601073 0
1518  811  703 3 F  0.851221206 -0.145987031 1.3904017 0
1519  694  703 3 M  2.906166873  0.636113767 1.6524120 0
1520  785  703 3 M  2.561136693  0.528575949 1.5176106 0
1521  953  908 3 F  1.920674291  0.783828507 1.3755526 0
1522  728  908 3 M  0.494586865  0.037705089 1.0556950 0
1523  655  908 3 M  0.263207873 -1.267187427 1.3096713 0
1524  672  908 3 M  0.596137625  0.220004540 0.8064481 0
1525  780  908 3 F  0.982312075 -0.355557564 1.2633653 0
1526 1020 1002 3 M  0.796793860 -0.217053985 1.1679096 0
1527  865 1002 3 F  1.502979427  0.417361390 1.2255835 0
1528  671 1002 3 F  1.442251774 -0.141274293 1.3262254 0
1529  810 1002 3 M  1.330084628  0.611629635 1.1812645 0
1530  890 1002 3 M  1.432030645 -0.197952544 1.5168261 0
1531  921  880 3 F  0.759733616 -0.262664010 1.2310537 0
1532 1020  880 3 F  0.162423184 -0.171225190 1.0978982 0
1533  671  880 3 M  2.073529460  1.299282651 1.1214258 0
1534  941  880 3 M  1.210891098  0.500934913 1.1175208 0
1535 1116  880 3 F  1.113271892 -0.044318983 1.2802017 0
1536 1031  826 3 F  1.923017605 -0.046985729 1.5337507 0
1537  810  826 3 M  2.249222120  0.761356982 1.7105186 0
1538  813  826 3 M  1.444906235  0.712444539 1.3466573 0
1539  811  826 3 F  4.000460077  1.095178170 2.0220566 0
1540  991  826 3 M  2.220210294  0.512435666 1.6361334 0
1541  936 1035 3 M  1.699294421  0.169091323 1.4100803 0
1542 1119 1035 3 F  1.051112296 -0.558784581 1.3935206 0
1543 1119 1035 3 F  1.913216779 -0.101103252 1.7148237 0
1544  694 1035 3 M  2.259739441  0.673284511 1.4960733 0
1545 1060 1035 3 F  1.012700477 -0.866486369 1.5783108 0
1546  699  849 3 M  2.155359779  0.948522596 1.4820037 0
1547  780  849 3 F  1.963992715 -0.359245946 1.9033597 0
1548  699  849 3 F  2.572101234  0.366997567 1.7324185 0
1549  700  849 3 F  0.235893689 -1.088579685 1.2972226 0
1550  782  849 3 M -1.149065130 -1.977316023 1.1820001 0
1551  782  963 3 F  1.436147841  1.233474018 0.8263679 0
1552  825  963 3 M  1.200162261  0.101100008 1.1818136 0
1553  672  963 3 F  1.026295554 -0.549184539 1.2471931 0
1554  890  963 3 M  2.144813884  0.573915268 1.5172880 0
1555  982  963 3 M  2.119191240  0.957708687 1.1496928 0
1556  782  822 3 F -0.705803017 -1.342411580 1.0737396 0
1557  942  822 3 F -1.131260694 -1.741578944 1.1277960 0
1558  936  822 3 F  0.016797506 -0.925246690 1.2173160 0
1559  755  822 3 F  1.610673603  0.317595190 1.4098991 0
1560  982  822 3 M -1.152224102 -0.878416258 0.7976785 0
1561 1116  913 3 M  2.165337798  1.280095846 1.3529748 0
1562 1062  913 3 F  0.501316162 -0.544920787 1.1909387 0
1563  926  913 3 M  0.374402358 -0.587312185 1.3244058 0
1564  666  913 3 F -0.201315555 -1.635581766 1.3603288 0
1565  728  913 3 F  0.331136725 -0.464643869 1.1213381 0
1566 1124  651 3 M  2.097961070  0.491271202 1.5491072 0
1567 1115  651 3 M  1.462640663  0.811578938 1.1094484 0
1568  949  651 3 M  2.411066023  0.304925264 1.5801585 0
1569  747  651 3 M  2.266170478  0.707338536 1.7324366 0
1570  827  651 3 F  2.700407210  0.188831228 1.9141101 0
1571  671  892 3 F  0.212539615 -1.487805022 1.5389696 0
1572  865  892 3 M  0.667654885 -0.942519819 1.5989014 0
1573 1116  892 3 F  1.755861702  0.078528622 1.6277826 0
1574  833  892 3 M  2.042370177  0.889078785 1.5100879 0
1575  857  892 3 M  1.242135240  0.320255973 0.9422474 0
1576  810 1051 3 F  2.700178698  0.853954367 1.2996972 0
1577  991 1051 3 F  0.978346394 -0.719583121 1.4868365 0
1578  655 1051 3 M  0.620374075 -0.866624403 1.5291854 0
1579  825 1051 3 F  3.127257620  1.717859396 1.4118645 0
1580  702 1051 3 M  1.275607387  0.125354779 1.3935732 0
1581 1092 1129 3 M  1.569576115  0.198467114 1.3505782 0
1582 1028 1129 3 M  1.753941502  0.496930963 1.2373203 0
1583  755 1129 3 M  0.679559294 -0.166350221 1.0127017 0
1584 1028 1129 3 M  1.813711597  0.668092769 1.4197914 0
1585  904 1129 3 F  3.034479001  1.331623904 1.6170825 0
