ID sire dam generation sex phen env tbvp gebvp
  32 5358 5915 6 F -0.78624905 -0.5040450834 0.7872230 0
  33 5358 5915 6 F  0.06067788  0.4333268452 0.8383769 0
  34 5358 5915 6 M  0.06951404  0.3689985748 0.9500263 0
  35 5358 5915 6 M -0.58663617  0.0450206688 0.7150278 0
  36 5358 5504 6 F  0.10604815 -1.0085460293 1.5753270 0
  37 5358 5504 6 F  2.64663055 -0.0616279681 1.8701965 0
  38 5358 5504 6 M  2.30122793  0.0049167888 1.7629348 0
  39 5358 5504 6 M  2.70736715  0.1647178337 1.8970435 0
  40 5358 5504 6 M  2.28460357  0.4410812646 1.6968550 0
  41 5396 6010 6 F  2.09352647 -0.3988052513 1.9566713 0
  42 5396 6010 6 F  2.37936734 -0.2458251089 2.0389009 0
  43 5396 6010 6 M  3.25988893  0.4183136718 1.9885698 0
  44 5396 6010 6 F  2.47837525  0.2603899387 1.7646238 0
  45 5396 6010 6 M  4.47212627  1.6281637814 1.9043139 0
  46 5396 5486 6 F  2.60585442  0.6599750892 1.6625491 0
  47 5396 5486 6 F  2.49589806 -0.0242037118 1.8931192 0
  48 5396 5486 6 M  3.45842225  1.3146895139 1.8956085 0
  49 5396 5486 6 F  1.07969158 -1.1886438863 1.7602533 0
  50 5396 5486 6 M  2.64499533  0.1639875230 1.9149446 0
  51 5306 6115 6 F  1.86814619 -0.3086671383 1.6957236 0
  52 5306 6115 6 M  2.82363277  0.8119882262 1.6552889 0
  53 5306 6115 6 M  3.08552168  0.0507682277 1.9328101 0
  54 5306 6115 6 M  1.66547397 -0.1860859507 1.7705752 0
  55 5306 6115 6 F  1.34681986 -0.5164707719 1.6218851 0
  56 5306 6118 6 M  2.94101053 -0.3445797872 2.0260471 0
  57 5306 6118 6 F  3.97286324  1.0337275580 2.0270395 0
  58 5306 6118 6 M  2.91821915  1.2645066858 1.6554819 0
  59 5306 6118 6 F  2.23467691 -0.6703505598 2.0028609 0
  60 5306 6118 6 M  3.61254214  0.5246641011 1.9744974 0
  61 5342 6056 6 F  2.32797005 -0.5141245033 1.9687161 0
  62 5342 6056 6 F  2.93479636  1.2203997922 1.7680734 0
  63 5342 6056 6 F  3.18746927  0.1649074708 1.9752032 0
  64 5342 6056 6 F  1.93668961 -0.8457345601 1.8780177 0
  65 5342 6056 6 F  2.75850219  0.0722616435 1.9656900 0
  66 5342 6060 6 M  3.07440343  1.1923537399 1.7868367 0
  67 5342 6060 6 M  2.55769981  0.0292952554 1.8175963 0
  68 5342 6060 6 F  2.44111628  0.5146374095 1.7286956 0
  69 5342 6060 6 M  2.31507812 -0.0486461732 1.8489260 0
  70 5342 6060 6 M  3.45445643  0.7071360547 2.0940566 0
  71 5393 5535 6 F  2.47511666  1.2949066934 1.4574645 0
  72 5393 5535 6 M  2.25825148  0.2860272738 1.6995839 0
  73 5393 5535 6 F  3.13778828  1.5650458849 1.6553584 0
  74 5393 5535 6 F  2.27797014  0.5257943112 1.5662087 0
  75 5393 5535 6 M  3.20057642  0.8839643818 1.8449674 0
  76 5393 6023 6 F  1.14477113 -0.1257439204 1.5352020 0
  77 5393 6023 6 F  1.59163887  0.0709306905 1.5546309 0
  78 5393 6023 6 M  1.27892756 -0.5274248034 1.7175972 0
  79 5393 6023 6 M  0.65500738 -0.7249138869 1.6639729 0
  80 5393 6023 6 F  1.14562690 -0.4171186362 1.6119181 0
  81 6236 5908 6 M -0.15230490  0.5278206741 0.7421539 0
  82 6236 5908 6 M -0.74385611 -0.0183235639 0.8772138 0
  83 6236 5908 6 F -0.42786323 -0.0312184768 0.9724007 0
  84 6236 5908 6 M  0.29232919  0.1444375559 1.0624926 0
  85 6236 5908 6 F -1.24149008 -0.3774732373 0.7306431 0
  86 6236 5554 6 F -0.44521437  0.2575930883 0.7851197 0
  87 6236 5554 6 F  0.05407667  0.0071749999 1.1053931 0
  88 6236 5554 6 F  0.43776188 -0.1782272155 1.1377722 0
  89 6236 5554 6 F -0.94084210 -1.0027300582 0.9703743 0
  90 6236 5554 6 M -0.30984299 -0.4872723435 1.0198627 0
  91 5564 6078 6 F  2.54151392  0.5127794720 1.7807418 0
  92 5564 6078 6 F  2.29530878 -0.6778294338 2.0606647 0
  93 5564 6078 6 F  1.95994118 -0.6560654685 1.9688035 0
  94 5564 6078 6 M  2.68628336  0.4127264259 1.8428223 0
  95 5564 6078 6 F  3.29778419  0.5323267995 2.0444440 0
  96 5564 6075 6 M  2.00178704  0.1559677925 1.7730897 0
  97 5564 6075 6 M  1.69187645 -0.1095017826 1.7878570 0
  98 5564 6075 6 F  1.84508186 -0.4769498952 1.9806206 0
  99 5564 6075 6 F  1.73733166 -0.0219491927 1.7273178 0
 100 5564 6075 6 M  2.33777610 -0.0220828911 1.8418440 0
 101 5477 6273 6 M  2.70678814 -0.2382907037 2.0020390 0
 102 5477 6273 6 M  1.93760685 -0.4535881191 1.7292461 0
 103 5477 6273 6 M  3.05206572  0.4620758855 1.7722743 0
 104 5477 6273 6 F  1.05743434 -0.3547444707 1.4364834 0
 105 5477 6273 6 M  2.46712189  0.3501962273 1.6249309 0
 106 5477 6024 6 M  1.29753564 -0.1412669982 1.5078868 0
 107 5477 6024 6 M  2.22771795  0.0928158793 1.7116318 0
 108 5477 6024 6 F  1.62650801 -0.4289556309 1.7352966 0
 109 5477 6024 6 M  2.07541938 -0.0068110334 1.7015745 0
 110 5477 6024 6 M -0.32340193 -1.8450935762 1.5812413 0
 111 6280 5827 6 F  0.53902282  0.5820320814 0.8844137 0
 112 6280 5827 6 M  0.46609391  0.9170599188 0.7832922 0
 113 6280 5827 6 F  0.05846255  0.2974609513 0.8356545 0
 114 6280 5827 6 M -1.01807599 -0.4634905131 0.6947920 0
 115 6280 5827 6 M  1.65070469  2.2905168760 0.6561549 0
 116 6280 6052 6 M  2.85168290  0.3560261626 1.7887632 0
 117 6280 6052 6 M  1.89423880  0.2448001817 1.5701213 0
 118 6280 6052 6 F  2.73152663  0.6147146240 1.6767859 0
 119 6280 6052 6 F  1.81624284  0.3594833057 1.5209969 0
 120 6280 6052 6 M  1.81832793 -0.6213421033 1.9071807 0
 121 5719 5497 6 M  2.59950376 -0.9654767488 2.1343647 0
 122 5719 5497 6 M  2.93485983 -0.3295454290 2.1331326 0
 123 5719 5497 6 F  4.16697996  0.4624501405 2.1622447 0
 124 5719 5497 6 M  3.46614580 -0.0225963771 2.1528206 0
 125 5719 5497 6 F  3.01665691 -0.6470796023 2.1274572 0
 126 5719 5338 6 M  2.34042184  0.3011506771 1.7859715 0
 127 5719 5338 6 F  2.39930063  0.4749975359 1.7823456 0
 128 5719 5338 6 M  2.99011151  1.0048403877 1.7529449 0
 129 5719 5338 6 M  2.13940107 -0.0298732364 1.8732567 0
 130 5719 5338 6 F  2.38566952 -0.8277058642 2.1819813 0
 131 6034 6079 6 M  1.34318609 -0.8289826022 1.7894899 0
 132 6034 6079 6 F  0.99699477 -0.7376427397 1.5745381 0
 133 6034 6079 6 F  2.35945257 -0.0225421872 1.8403534 0
 134 6034 6079 6 F  0.74015916 -0.7745548434 1.5703597 0
 135 6034 6079 6 F  2.58903855  0.8134819757 1.7115262 0
 136 6034 6210 6 F  2.12857376 -0.3328813966 1.9140339 0
 137 6034 6210 6 M  1.55028399 -0.0710950830 1.5822196 0
 138 6034 6210 6 F  1.97789963 -0.3095528216 1.7547526 0
 139 6034 6210 6 M  2.65626615  0.1095759710 1.7296893 0
 140 6034 6210 6 F  3.13184371  0.6589328067 1.8498025 0
 141 5344 5555 6 M -0.43540504 -0.1917366734 0.9373748 0
 142 5344 5555 6 M -0.58516627 -1.0648390020 1.0863208 0
 143 5344 5555 6 M  0.09357927 -0.2998573507 1.0589487 0
 144 5344 5555 6 F  0.99962855  0.9326768828 0.8651902 0
 145 5344 5555 6 F -0.60097563 -0.9231939985 1.0276620 0
 146 5344 5542 6 M  1.49738411 -0.2171337305 1.6583212 0
 147 5344 5542 6 M  2.11057223  0.4590457570 1.6587793 0
 148 5344 5542 6 F  1.29538324 -0.7488077297 1.7238838 0
 149 5344 5542 6 M  1.20254175 -0.7557599662 1.6303194 0
 150 5344 5542 6 F  1.13475453 -0.4350355398 1.5354959 0
 151 5436 5311 6 M  1.21503167  0.1305094949 1.2701753 0
 152 5436 5311 6 M -0.72002379 -0.7557931619 0.9236393 0
 153 5436 5311 6 M  0.68426290  0.3011318621 1.1126263 0
 154 5436 5311 6 M  1.21265061  1.2418416969 0.8251873 0
 155 5436 5311 6 F -0.28864149 -0.5371013031 1.0145395 0
 156 5436 5357 6 M  3.54260298  1.4504241891 1.7316259 0
 157 5436 5357 6 F  1.77490098 -0.0499507618 1.6486938 0
 158 5436 5357 6 M  1.77511954  0.3183566308 1.6117987 0
 159 5436 5357 6 M  2.73451001  0.4447373914 1.8146671 0
 160 5436 5357 6 F  2.68421446  0.6343163663 1.6833425 0
 161 5739 5720 6 M -0.91497381 -0.5862994173 0.9350464 0
 162 5739 5720 6 F -0.66880504 -0.7863906976 0.9460879 0
 163 5739 5720 6 F -0.51417072 -0.4934698878 1.1855801 0
 164 5739 5720 6 M -1.20217944 -0.8313800436 1.1129536 0
 165 5739 5720 6 F -0.46417170  0.0336475161 1.0027874 0
 166 5739 6008 6 F  2.22727484 -0.8270894186 2.0653046 0
 167 5739 6008 6 M  5.01285423  1.2203626539 2.1763428 0
 168 5739 6008 6 F  2.07595404  0.0132399460 1.6887713 0
 169 5739 6008 6 F  2.73128472 -0.3980172762 2.0472526 0
 170 5739 6008 6 M  3.77475156  0.3150471284 2.0731412 0
 171 6240 6294 6 F  2.69508684  0.6319967312 1.6543527 0
 172 6240 6294 6 M  1.48041590 -0.5956834573 1.6968121 0
 173 6240 6294 6 M  1.96236262 -0.3546405344 1.7567975 0
 174 6240 6294 6 M  1.75317608 -0.1635729579 1.7156841 0
 175 6240 6294 6 M  2.09583788  0.0535446387 1.6824167 0
 176 6240 6231 6 M  0.93214176  1.0738474091 0.9390877 0
 177 6240 6231 6 F -0.24605596 -0.6079234101 1.0007828 0
 178 6240 6231 6 F -0.68036009 -0.7639298754 0.9658736 0
 179 6240 6231 6 M -0.06596181  0.0704838520 0.8725995 0
 180 6240 6231 6 F -0.14454538  0.0442533176 0.8563712 0
 181 5401 6293 6 M  2.89191022  0.8817140658 1.7766524 0
 182 5401 6293 6 F  1.73023939  0.1747488991 1.6507318 0
 183 5401 6293 6 F  1.35724008 -0.8008449867 1.7872813 0
 184 5401 6293 6 F  1.30086786 -0.3133068768 1.6999621 0
 185 5401 6293 6 M  2.25425567  1.0950167435 1.4672316 0
 186 5401 5971 6 M  1.66102089 -0.4455384566 1.7498352 0
 187 5401 5971 6 F  1.88591560 -0.7903846434 2.0034249 0
 188 5401 5971 6 F  1.49891962 -0.5920789422 1.7222688 0
 189 5401 5971 6 M  2.14569909  0.0201877452 1.8126856 0
 190 5401 5971 6 M  2.46908453 -0.2619596773 2.0204289 0
 191 6106 5500 6 F  2.05420794 -0.2083840316 1.7357384 0
 192 6106 5500 6 F  1.66614631 -0.4573456072 1.7899474 0
 193 6106 5500 6 F  2.48585558 -0.4847364423 2.0455166 0
 194 6106 5500 6 F  1.83504405 -0.2923395215 1.7361873 0
 195 6106 5500 6 F  2.71337801 -0.2140263020 2.0366748 0
 196 6106 5918 6 M  3.13848058  1.1485948941 1.7817958 0
 197 6106 5918 6 M  1.78797780  0.2198391028 1.4920383 0
 198 6106 5918 6 F  1.00967981 -0.8331454794 1.5947390 0
 199 6106 5918 6 F  1.46720971 -0.5049817704 1.5869194 0
 200 6106 5918 6 M  1.94200112 -0.0905119086 1.7779526 0
 201 5847 6063 6 F  2.07038049 -0.2624621156 1.7514908 0
 202 5847 6063 6 F  3.60140592  0.2401142295 2.1717666 0
 203 5847 6063 6 F  2.58110667  0.3997956480 1.7507162 0
 204 5847 6063 6 M  1.78665109 -0.8539109070 2.0598324 0
 205 5847 6063 6 F  3.30087777  0.6031691291 1.9198587 0
 206 5847 5666 6 F  0.17620692 -1.1796075848 1.5187462 0
 207 5847 5666 6 F  1.53391975  0.2447854083 1.5077353 0
 208 5847 5666 6 M  2.68125953  0.2190279263 1.8440044 0
 209 5847 5666 6 F  1.09118035 -1.0799834709 1.6834924 0
 210 5847 5666 6 M  3.27975892  0.6623159424 1.9351972 0
 211 5717 5723 6 M  2.66230869 -0.5834617321 2.0566137 0
 212 5717 5723 6 F  2.73229886 -0.0383762081 1.8905408 0
 213 5717 5723 6 M  4.51680294  0.3935523948 2.3259571 0
 214 5717 5723 6 F  2.12911847 -0.3017282743 1.7399883 0
 215 5717 5723 6 M  3.23249503 -0.2415528612 2.0713927 0
 216 5717 5579 6 F  1.84144791 -0.4429216012 1.8108746 0
 217 5717 5579 6 M  1.59012110 -1.2910318049 1.9684213 0
 218 5717 5579 6 F  2.04469240 -0.8400777923 2.0693379 0
 219 5717 5579 6 F  2.89109393  0.4166833352 1.8804047 0
 220 5717 5579 6 F  3.58143274  0.8985631774 1.9904791 0
 221 5574 6103 6 M  2.02976097  0.1394266680 1.6817832 0
 222 5574 6103 6 M  1.31445355 -0.5678830083 1.6409519 0
 223 5574 6103 6 M  2.00065712  0.5012708243 1.6256694 0
 224 5574 6103 6 F  0.18761231 -1.5885877651 1.6415324 0
 225 5574 6103 6 F  2.53299621  0.5397248615 1.6412494 0
 226 5574 5503 6 F  2.91272571  0.9204300749 1.8309471 0
 227 5574 5503 6 M  4.07664845  0.6256747735 2.1749646 0
 228 5574 5503 6 F -0.05050526 -1.6763965856 1.6668141 0
 229 5574 5503 6 F  2.65294537  0.5434406361 1.8176407 0
 230 5574 5503 6 M  2.70812394  0.5336647010 1.7666601 0
 231 5361 5966 6 F  1.29610808 -0.1802584960 1.6631096 0
 232 5361 5966 6 M  2.48493912  0.7149896136 1.6967965 0
 233 5361 5966 6 F  0.53564298 -1.5868214937 1.7125840 0
 234 5361 5966 6 F  2.65721188  0.7221737605 1.6520704 0
 235 5361 5966 6 M  1.03202685 -1.1134909004 1.7442837 0
 236 5361 5788 6 F  1.04403535 -1.2962980602 1.7782855 0
 237 5361 5788 6 M  1.61118575 -0.3019873966 1.7236112 0
 238 5361 5788 6 M  2.99559469  0.4547047192 1.8845569 0
 239 5361 5788 6 M  2.77206110  0.5754018626 1.7798287 0
 240 5361 5788 6 M  3.14195517  0.8619510957 1.8409343 0
 241 6182 6291 6 M  1.38381684  0.1676452734 1.4712701 0
 242 6182 6291 6 F  1.99401745  0.9849721819 1.3272085 0
 243 6182 6291 6 M  2.11796218  0.2373595615 1.6047558 0
 244 6182 6291 6 F  2.64182865  0.2900826362 1.9175491 0
 245 6182 6291 6 F  2.42171091  0.9264341079 1.4870872 0
 246 6182 5491 6 M  2.89076225 -0.1282697912 1.8908330 0
 247 6182 5491 6 F  3.93120732  0.5192391265 2.2016132 0
 248 6182 5491 6 F  2.19988951 -0.8036164239 1.9843327 0
 249 6182 5491 6 F  2.83265764  0.1225155113 1.9842913 0
 250 6182 5491 6 F  3.82904909  0.7241220388 1.9877966 0
 251 5572 5829 6 M  3.78483392  1.3871581272 1.9326943 0
 252 5572 5829 6 M  2.84037064  0.2658971291 1.9856741 0
 253 5572 5829 6 F  3.39589737  0.3855450744 2.1360441 0
 254 5572 5829 6 F  2.94326003  0.7830672544 1.8728097 0
 255 5572 5829 6 F  2.35716614  0.1797982292 1.8547901 0
 256 5572 5973 6 M  2.30869947 -0.0619798182 1.8545251 0
 257 5572 5973 6 F  1.08310156 -1.4412661160 1.9154126 0
 258 5572 5973 6 F  3.87216283  1.0848375690 1.8831079 0
 259 5572 5973 6 F  2.44437597  0.0092053973 1.8261310 0
 260 5572 5973 6 M  2.17481741 -0.4170610841 1.8989600 0
 261 5350 6296 6 M  4.50359837  0.8567792342 2.1507083 0
 262 5350 6296 6 F  3.06429133  0.0188622854 2.0869919 0
 263 5350 6296 6 M  2.85562154 -0.5281527677 2.2639593 0
 264 5350 6296 6 F  1.68237302 -1.1822549243 1.9871220 0
 265 5350 6296 6 F  1.89307350 -0.9498547723 1.9530476 0
 266 5350 6064 6 M  2.75882859  0.1679991577 1.9290006 0
 267 5350 6064 6 F  3.81806261  1.7790127862 1.8185924 0
 268 5350 6064 6 F  4.05420752  0.4741768241 2.1521659 0
 269 5350 6064 6 F  2.34401317 -0.7378832874 1.9502906 0
 270 5350 6064 6 F  2.38816161  0.3893894919 1.7247813 0
 271 5308 6116 6 F  2.07777333  0.2088164211 1.6245502 0
 272 5308 6116 6 F  2.26341120 -0.0029398044 1.7750946 0
 273 5308 6116 6 M  2.51249796  0.3054770321 1.7175024 0
 274 5308 6116 6 M  2.10726361 -0.0441694112 1.6309454 0
 275 5308 6116 6 M  1.61785228 -0.3724958885 1.6371058 0
 276 5308 6222 6 F  1.92694145 -0.5637001461 1.7601225 0
 277 5308 6222 6 M  2.62992282 -0.1437599540 1.9127627 0
 278 5308 6222 6 M  2.68531762  0.1397393554 1.8158215 0
 279 5308 6222 6 M  1.97421090 -0.0901360833 1.6144266 0
 280 5308 6222 6 F  2.57373407  0.1868044275 1.7463272 0
 281 5720 5631 6 M  3.08383491  0.0557497027 2.0992717 0
 282 5720 5631 6 F  1.22844375 -0.6109795754 1.7155995 0
 283 5720 5631 6 F  2.04075057  0.8149131201 1.5620962 0
 284 5720 5631 6 F  3.40860713  1.3421327705 1.7731369 0
 285 5720 5631 6 M  3.87630443  0.1883130175 2.3165492 0
 286 5720 5356 6 F  2.35357818 -0.1339413658 1.8205199 0
 287 5720 5356 6 F  0.72434818 -0.9850276142 1.5902893 0
 288 5720 5356 6 F  2.72725155  0.9353521173 1.5883958 0
 289 5720 5356 6 F  1.95133051 -0.1141876712 1.6399109 0
 290 5720 5356 6 M  2.29307065  0.0796000881 1.7436537 0
 291 5740 5996 6 M  1.80191969 -0.2488049239 1.8168040 0
 292 5740 5996 6 F  2.30025656  0.5140411078 1.8114350 0
 293 5740 5996 6 F  2.19150204  0.4840189382 1.7749366 0
 294 5740 5996 6 F  3.47585900  1.1573908582 1.7954421 0
 295 5740 5996 6 F  1.51819555 -0.2473193767 1.8302144 0
 296 5740 5314 6 F  2.45817286  0.4592093074 1.7084773 0
 297 5740 5314 6 F  2.16553622 -0.5991346801 2.0342949 0
 298 5740 5314 6 F  3.34887858  0.0330274917 2.1214090 0
 299 5740 5314 6 F  3.44550466  1.2843534250 1.6932979 0
 300 5740 5314 6 M  3.90974034  0.7937966233 2.0069161 0
 301 5397 6073 6 M  2.14152609 -0.3915369629 1.9401087 0
 302 5397 6073 6 M  0.52907239 -1.1669216940 1.6610831 0
 303 5397 6073 6 M  2.56818755 -0.0465587130 1.9518576 0
 304 5397 6073 6 M  1.68948484 -0.4408423668 1.8467619 0
 305 5397 6073 6 F  3.83300402  1.8668011931 1.5362173 0
 306 5397 6117 6 F  2.21355363 -0.2079511353 1.7557327 0
 307 5397 6117 6 F  2.55855406 -0.2645841184 1.9406517 0
 308 5397 6117 6 F  2.49990133  0.8465629472 1.3299309 0
 309 5397 6117 6 F  2.85658224  0.1243207483 1.9937617 0
 310 5397 6117 6 F  2.80257638 -0.0392694688 1.9533792 0
 311 5566 5524 6 F  2.22161585 -0.0841968474 1.7464991 0
 312 5566 5524 6 M  0.86113779 -0.2403869838 1.3422084 0
 313 5566 5524 6 M  1.85083155  0.6333545821 1.7061090 0
 314 5566 5524 6 M  1.83787867 -0.0823965769 1.5964238 0
 315 5566 5524 6 M  2.24861819  1.0173495227 1.4748377 0
 316 5566 5800 6 M  1.08669902 -0.8951147460 1.7294464 0
 317 5566 5800 6 M  2.17602781  0.9042684518 1.4166476 0
 318 5566 5800 6 F  1.44175752 -0.9762235456 1.7226717 0
 319 5566 5800 6 F  1.99765386 -0.3434206165 1.6579607 0
 320 5566 5800 6 F  1.44289212 -0.5765055031 1.6689616 0
 321 5908 6107 6 M  3.47718534  1.1305086740 1.7656220 0
 322 5908 6107 6 F  1.79626421 -0.9681313526 1.9310761 0
 323 5908 6107 6 M  2.68432437  0.8969170880 1.6580438 0
 324 5908 6107 6 M  1.57238580 -0.0506451694 1.5735677 0
 325 5908 6107 6 F  1.73422633 -0.0750156657 1.5809685 0
 326 5908 6009 6 M  2.36611532 -0.0887530439 1.8211349 0
 327 5908 6009 6 F  2.42408928 -0.5810087007 2.0075257 0
 328 5908 6009 6 M  1.80804330 -0.7369542583 1.9029281 0
 329 5908 6009 6 M  2.24166125 -0.4240021137 1.9692431 0
 330 5908 6009 6 F  2.91080624  0.0092928159 2.0390787 0
 331 5335 5716 6 F  0.69200531 -1.1865290121 1.9004625 0
 332 5335 5716 6 M  2.31466412  0.8352657145 1.4605223 0
 333 5335 5716 6 M  1.82515316  0.0456072105 1.7373141 0
 334 5335 5716 6 M  2.41451792  0.7117518913 1.6920567 0
 335 5335 5716 6 M  1.52949622 -0.2108874172 1.5184262 0
 336 5335 6208 6 M  1.91358084 -0.5283557362 1.8878898 0
 337 5335 6208 6 F  3.14389680  1.0331766027 1.7829648 0
 338 5335 6208 6 F  1.80589221  0.4069449505 1.4856090 0
 339 5335 6208 6 M  1.38928928 -0.1743121873 1.5971752 0
 340 5335 6208 6 M  0.98816532 -0.0900432039 1.3813911 0
 341 5480 5471 6 F  0.89909263 -0.8967752313 1.6328722 0
 342 5480 5471 6 M  3.54315025  1.2253616017 1.7195781 0
 343 5480 5471 6 M  2.69747823  0.7214739849 1.6791430 0
 344 5480 5471 6 F  2.08927425 -0.2106995443 1.6958378 0
 345 5480 5471 6 F  1.76885030 -0.0630268528 1.6129494 0
 346 5480 5999 6 M  3.19209034  0.9761815333 1.7832435 0
 347 5480 5999 6 M  2.27131655  0.0232603093 1.6852712 0
 348 5480 5999 6 M  2.44466106  0.5607524460 1.6396628 0
 349 5480 5999 6 M  1.64126926 -0.3279559902 1.6248818 0
 350 5480 5999 6 F  0.33624598 -1.3962287381 1.5845502 0
 351 5707 5568 6 M  3.45820012  0.8817003930 2.0118890 0
 352 5707 5568 6 M  1.09938226 -0.0101948958 1.5032966 0
 353 5707 5568 6 F  1.82727923  0.0016119905 1.6647529 0
 354 5707 5568 6 F  0.17238095 -0.9934608369 1.4766273 0
 355 5707 5568 6 M  2.54418574  0.1533769918 1.8673164 0
 356 5707 6106 6 F  0.16679086  0.0561811478 0.8423398 0
 357 5707 6106 6 M  0.33834951  0.2601853773 0.7724419 0
 358 5707 6106 6 F  1.08085255  0.9502341190 0.8404778 0
 359 5707 6106 6 M -0.04187989 -0.1897659102 0.8133608 0
 360 5707 6106 6 M  1.12079313  0.9890156163 0.6934774 0
 361 5362 6300 6 F  2.95695560  0.2178986004 2.1042709 0
 362 5362 6300 6 M  1.95589344 -0.6399707336 2.0673807 0
 363 5362 6300 6 F  1.41649772 -1.3102908980 2.0927030 0
 364 5362 6300 6 F  4.03284663  0.7596654026 2.1731940 0
 365 5362 6300 6 M  2.98310078  0.3914208918 1.9279934 0
 366 5362 6128 6 M  2.70746912  0.4593470984 1.7821963 0
 367 5362 6128 6 F  0.68869653 -1.2370070165 1.7609790 0
 368 5362 6128 6 F  1.50575095 -1.1632083925 1.7908164 0
 369 5362 6128 6 M  1.88256239 -0.0034016686 1.8584296 0
 370 5362 6128 6 F  1.87594738 -0.1105583437 1.7853784 0
 371 5365 6252 6 M  4.21126867  1.3665070389 1.9947356 0
 372 5365 6252 6 F  3.31798225  0.0103462211 2.0178413 0
 373 5365 6252 6 M  3.89305387  0.6188202332 2.0417355 0
 374 5365 6252 6 M  2.70874115  0.9808656225 1.6315854 0
 375 5365 6252 6 M  2.54788877 -0.3561551726 1.9275636 0
 376 5365 5964 6 F  3.50971150  0.7973326246 1.9750843 0
 377 5365 5964 6 F  1.53314965 -1.3366438717 2.0036100 0
 378 5365 5964 6 F  2.41509358 -0.6149466628 2.0277432 0
 379 5365 5964 6 F  1.55475777 -0.7142268021 1.8162958 0
 380 5365 5964 6 F  2.08379898  0.2712878774 1.6483477 0
 381 5421 5799 6 F  2.09798895  0.2079377035 1.6852346 0
 382 5421 5799 6 M  2.49636174  0.0995079147 1.7298334 0
 383 5421 5799 6 M  1.02195124 -0.6458478470 1.5792438 0
 384 5421 5799 6 M  2.39113714  0.1632556874 1.7559729 0
 385 5421 5799 6 F  1.81086503  0.1088239849 1.5840676 0
 386 5421 5692 6 M  2.68124566 -0.3670743081 1.9647043 0
 387 5421 5692 6 M  3.55572902  0.4997221429 1.9911419 0
 388 5421 5692 6 F  1.00363946 -1.0599318401 1.7161709 0
 389 5421 5692 6 F  2.13421544  0.1606638380 1.6503785 0
 390 5421 5692 6 F  3.39629774  1.3315592253 1.6912921 0
 391 5915 5759 6 F  2.25752502  0.0188903574 1.7375259 0
 392 5915 5759 6 M  2.30290199  0.1189396186 1.7390346 0
 393 5915 5759 6 F  3.99898722  0.8843026452 2.0591862 0
 394 5915 5759 6 F  2.42126133  0.3046846733 1.7287050 0
 395 5915 5759 6 M  1.25604938 -1.5903862884 1.9798849 0
 396 5915 5844 6 M -0.04622115 -1.8243922284 1.6592228 0
 397 5915 5844 6 M  0.91260894 -0.8215253888 1.5775714 0
 398 5915 5844 6 F  2.05999059  0.8113786989 1.5471685 0
 399 5915 5844 6 M  0.90116115 -0.7882841604 1.5716332 0
 400 5915 5844 6 F  1.36743927 -0.0068461389 1.5263526 0
 401 5685 5562 6 M  1.81415736 -1.0994310911 1.8586416 0
 402 5685 5562 6 M  1.51925622 -0.9150272867 1.8006329 0
 403 5685 5562 6 F  1.91912300 -0.0980688045 1.7013080 0
 404 5685 5562 6 M  1.26623250 -0.4515140154 1.5362978 0
