ID sire dam generation sex phen env tbvp gebvp
 134 2404 2659 3 F  1.781811948  1.349343e-03 1.5157800 0
 135 2404 2659 3 F  2.608720994  4.279920e-01 1.6693902 0
 136 2404 3122 3 F  1.404105877  4.227627e-02 1.3427339 0
 137 2404 3122 3 M  1.289644152 -2.215744e-01 1.5646586 0
 138 2404 3122 3 M  2.070471801  8.059102e-01 1.3782536 0
 139 2404 3122 3 M  3.291187045  1.017205e+00 1.5907152 0
 140 2404 3122 3 M  0.773474514 -1.006772e+00 1.5714081 0
 141 2371 2708 3 M  1.731272873  1.051873e+00 1.1618463 0
 142 2371 2708 3 M  2.683778915  8.313668e-02 1.6123744 0
 143 2371 2708 3 M  1.449901860 -5.490793e-01 1.5091455 0
 144 2371 2708 3 M  4.048061899  1.405418e+00 1.6795654 0
 145 2371 2708 3 F  2.503969037 -2.716937e-01 1.7302554 0
 146 2371 3133 3 M  2.861671215  3.484494e-01 1.7394562 0
 147 2371 3133 3 M  3.548066167  3.644239e-01 1.8462804 0
 148 2371 3133 3 M  2.253764747 -1.737628e-01 1.7207425 0
 149 2371 3133 3 M  4.414942158  9.681762e-01 1.9852650 0
 150 2371 3133 3 M  3.030979689  2.403089e-01 1.7677915 0
 151 2374 3092 3 M  2.322622845  4.625904e-01 1.5644708 0
 152 2374 3092 3 F  0.460156778 -1.096172e+00 1.5164300 0
 153 2374 3092 3 M  2.865293241  4.042375e-01 1.6820270 0
 154 2374 3092 3 F  3.227515594  1.299367e+00 1.5171751 0
 155 2374 3092 3 M  1.582604508 -9.317998e-02 1.4816128 0
 156 2374 2361 3 F  0.514354625 -1.971146e-01 1.2617352 0
 157 2374 2361 3 F  2.278850925 -1.600059e-02 1.6715301 0
 158 2374 2361 3 F  1.258878971  4.273074e-01 1.1576340 0
 159 2374 2361 3 M  3.272158523  7.723718e-01 1.6131798 0
 160 2374 2361 3 M  3.475415122  1.119384e+00 1.5915775 0
 161 2875 2929 3 M -0.458993333 -1.866998e-01 0.6858337 0
 162 2875 2929 3 M -0.459952497  2.595467e-01 0.6943142 0
 163 2875 2929 3 M -0.329356156  4.278676e-01 0.6875621 0
 164 2875 2929 3 M -0.471560589 -5.680328e-02 0.8699639 0
 165 2875 2929 3 M -0.118851464  2.873963e-01 0.7969956 0
 166 2875 3003 3 M  2.701729314  9.625386e-01 1.5282086 0
 167 2875 3003 3 F  1.447483036  1.985894e-01 1.4852005 0
 168 2875 3003 3 M  0.747975559 -9.719807e-01 1.5733841 0
 169 2875 3003 3 F  0.245331931 -1.128478e+00 1.3300942 0
 170 2875 3003 3 M  1.139411504 -1.500278e-01 1.3535402 0
 171 2474 3096 3 M  0.903835247 -1.119125e+00 1.6106773 0
 172 2474 3096 3 M  0.767699986 -7.342381e-01 1.5477244 0
 173 2474 3096 3 F  2.738997506  1.482706e-01 1.6717829 0
 174 2474 3096 3 F  1.751042283  4.095180e-01 1.3826782 0
 175 2474 3096 3 F  1.829046457 -1.731050e-01 1.4735198 0
 176 2474 2386 3 F  1.794205911 -3.060592e-01 1.7530024 0
 177 2474 2386 3 M  1.258271299 -7.159885e-01 1.6518617 0
 178 2474 2386 3 F  1.307102889 -3.098815e-01 1.5319875 0
 179 2474 2386 3 F  0.630600117  8.528207e-02 1.2642308 0
 180 2474 2386 3 M  0.741205703 -3.132374e-01 1.2400613 0
 181 3051 2657 3 M  3.302166900  1.004578e+00 1.7107700 0
 182 3051 2657 3 F  2.913927004  2.894028e-01 1.8949054 0
 183 3051 2657 3 M  2.940122734 -3.826873e-01 2.0166074 0
 184 3051 2657 3 F  4.228267698  1.242348e+00 1.9081522 0
 185 3051 2657 3 F  3.108029490  2.629444e-01 1.9338404 0
 186 3051 2511 3 M  2.477174476 -5.590539e-01 1.8496008 0
 187 3051 2511 3 M  2.703560058  3.963581e-01 1.6558473 0
 188 3051 2511 3 M  3.179624927  4.954927e-01 1.6918111 0
 189 3051 2511 3 M  1.485723873 -8.144994e-01 1.6836425 0
 190 3051 2511 3 F  3.008045117  4.375758e-01 1.7084173 0
 191 2324 2515 3 M  3.161321331  7.138823e-01 1.5076844 0
 192 2324 2515 3 F  2.792777081  4.577866e-01 1.5499960 0
 193 2324 2515 3 F  2.568514268 -3.960405e-01 1.7405528 0
 194 2324 2515 3 M  2.393367598 -6.537078e-02 1.5854400 0
 195 2324 2515 3 M  2.972497627 -9.339311e-02 1.8290420 0
 196 2324 2498 3 M  0.975284902 -6.265060e-01 1.3584408 0
 197 2324 2498 3 M  3.610317223  7.570303e-01 1.7789770 0
 198 2324 2498 3 F  1.496611407  1.562405e-01 1.4634493 0
 199 2324 2498 3 F  1.414045631 -1.480244e-01 1.4660751 0
 200 2324 2498 3 F  1.953404852 -7.470228e-02 1.4912511 0
 201 3074 2518 3 F  1.337467082  5.061016e-01 1.1815384 0
 202 3074 2518 3 F  0.819967093 -5.666417e-02 1.2216277 0
 203 3074 2518 3 M  0.809429400  4.330658e-02 1.1448175 0
 204 3074 2518 3 M -0.153056958 -6.443083e-01 1.2314177 0
 205 3074 2518 3 F  0.420721619 -4.787517e-01 1.1569437 0
 206 3074 2712 3 M  1.272007096  6.757848e-01 1.1509736 0
 207 3074 2712 3 F  1.419494650 -5.245063e-01 1.4892627 0
 208 3074 2712 3 F  3.437893368  1.420210e+00 1.4503629 0
 209 3074 2712 3 M  1.139739483 -6.216541e-01 1.4295553 0
 210 3074 2712 3 F  0.768231871 -6.262019e-01 1.2592150 0
 211 2378 3100 3 F  2.220246071 -4.632099e-03 1.6626563 0
 212 2378 3100 3 M  0.787184284 -1.760857e+00 1.7307827 0
 213 2378 3100 3 F  2.858006800  2.104005e-01 1.7514324 0
 214 2378 3100 3 M  2.615462589  3.416094e-01 1.5788868 0
 215 2378 3100 3 F  2.247352035 -3.322017e-01 1.6398121 0
 216 2378 2849 3 F  1.653063257  7.736783e-02 1.4679837 0
 217 2378 2849 3 M  0.918698692  2.140567e-02 1.4056449 0
 218 2378 2849 3 F  0.098534414 -5.651366e-01 1.2097195 0
 219 2378 2849 3 F  0.897057768 -9.356804e-01 1.5058569 0
 220 2378 2849 3 M  0.907043282 -6.131890e-01 1.4628036 0
 221 2631 2336 3 M  1.298215275 -4.899808e-01 1.5156082 0
 222 2631 2336 3 F  2.704300845  5.416789e-01 1.5096384 0
 223 2631 2336 3 M  1.109170747 -1.460018e+00 1.7953812 0
 224 2631 2336 3 M  2.074841421  5.024448e-01 1.4041686 0
 225 2631 2336 3 M  2.765043228  2.914197e-01 1.6971483 0
 226 2631 2942 3 M  1.636372438  6.493452e-05 1.4852754 0
 227 2631 2942 3 F  1.773900151 -7.429642e-01 1.6925796 0
 228 2631 2942 3 M  4.043742535  1.457464e+00 1.6573005 0
 229 2631 2942 3 F  2.472930356  2.431010e-01 1.5415124 0
 230 2631 2942 3 M  2.324695007 -5.311528e-01 1.8016575 0
 231 2373 2654 3 F  2.905976173  9.566778e-01 1.6866626 0
 232 2373 2654 3 F  1.908472726  8.080813e-02 1.6630269 0
 233 2373 2654 3 F  1.194866782 -2.774556e-01 1.5169888 0
 234 2373 2654 3 M  2.235169896 -7.095822e-01 1.8367834 0
 235 2373 2654 3 M  2.685969100  8.490150e-01 1.6297699 0
 236 2373 3233 3 M  1.894044120 -1.522859e+00 1.9648759 0
 237 2373 3233 3 F  2.389390279  4.035732e-01 1.5960287 0
 238 2373 3233 3 M  2.344724457 -2.591948e-01 1.7039185 0
 239 2373 3233 3 M  3.620906774  6.142271e-01 1.9402472 0
 240 2373 3233 3 M  3.411616438  5.567320e-01 1.7374621 0
 241 2346 2568 3 F  1.013433343 -5.229613e-01 1.3774861 0
 242 2346 2568 3 M  1.736602148  3.164054e-01 1.5297166 0
 243 2346 2568 3 F  2.483080629  3.385447e-01 1.6922360 0
 244 2346 2568 3 F  0.897623579 -3.536563e-01 1.3039906 0
 245 2346 2568 3 F  2.529406620 -2.988736e-01 1.8708520 0
 246 2346 3041 3 F  2.654046863 -9.108418e-02 1.8274766 0
 247 2346 3041 3 M  2.401789313 -1.610794e-01 1.8429744 0
 248 2346 3041 3 F  3.575515074  7.996975e-01 1.7268305 0
 249 2346 3041 3 M  2.387232568 -2.801154e-02 1.7242152 0
 250 2346 3041 3 M  3.052320358  6.854468e-01 1.5300012 0
 251 2749 2965 3 F -1.745060570 -9.947572e-01 0.5699384 0
 252 2749 2965 3 M -2.316882148 -9.090960e-01 0.5287091 0
 253 2749 2965 3 F -1.309041001 -4.668276e-01 0.6838279 0
 254 2749 2965 3 M -0.003747526  1.760255e-01 0.7905136 0
 255 2749 2965 3 M -0.302850459  3.207171e-01 0.7073344 0
 256 2749 2658 3 F  1.436322400 -1.057556e+00 1.7653496 0
 257 2749 2658 3 M  1.163689695 -7.466597e-01 1.5982676 0
 258 2749 2658 3 F  0.995062801 -8.740140e-01 1.6611636 0
 259 2749 2658 3 F  2.060090865  1.415597e-01 1.6231953 0
 260 2749 2658 3 M  2.462540163  2.233773e-01 1.7388443 0
 261 2730 2837 3 M  2.261884521  7.847297e-02 1.6002947 0
 262 2730 2837 3 M  1.575151990 -4.759558e-01 1.5318612 0
 263 2730 2837 3 F  2.097434524 -3.283529e-02 1.5433346 0
 264 2730 2837 3 F  2.138532113 -9.552249e-02 1.6018485 0
 265 2730 2837 3 M  1.320583361 -2.483223e-01 1.3635596 0
 266 2730 2971 3 F  1.220711093  1.316007e-01 1.3071724 0
 267 2730 2971 3 F  1.061825428 -4.744036e-02 1.3745451 0
 268 2730 2971 3 F  1.239653271  1.462719e-01 1.3406473 0
 269 2730 2971 3 F  1.726783893 -3.857616e-01 1.4742478 0
 270 2730 2971 3 F  1.513207342 -2.134763e-01 1.3719890 0
 271 2966 3131 3 M  1.910185282 -5.939052e-01 1.6500300 0
 272 2966 3131 3 F  2.949198036  2.306496e-01 1.6948396 0
 273 2966 3131 3 M  1.727776351  6.826601e-01 1.2489001 0
 274 2966 3131 3 F  1.054186129  6.287267e-02 1.2329584 0
 275 2966 3131 3 M  2.323343080  8.520586e-01 1.4835462 0
 276 2966 3099 3 F  2.379896379 -3.958547e-01 1.7475700 0
 277 2966 3099 3 F  2.727654590  3.290880e-01 1.5612402 0
 278 2966 3099 3 M  0.449692818 -2.239419e+00 1.6632915 0
 279 2966 3099 3 M  3.320108494  9.651554e-01 1.5382912 0
 280 2966 3099 3 M  2.408483990  2.461810e-01 1.5279718 0
 281 2745 2733 3 M  4.171608007  1.561987e+00 1.6537386 0
 282 2745 2733 3 F  3.134810127  3.746078e-01 1.7426341 0
 283 2745 2733 3 F  3.440845064  9.820092e-01 1.6615621 0
 284 2745 2733 3 F  3.113517762  2.406156e-01 1.8376708 0
 285 2745 2733 3 F  1.539012795 -8.677765e-01 1.6013745 0
 286 2745 2803 3 M  3.379490109  7.502963e-01 1.5754029 0
 287 2745 2803 3 F  3.015053784  7.111954e-01 1.5229352 0
 288 2745 2803 3 F  2.540363504  7.243693e-01 1.3341889 0
 289 2745 2803 3 M  1.783772072 -2.459788e-01 1.4956133 0
 290 2745 2803 3 M  2.706724598  4.004758e-01 1.5365225 0
 291 2574 2980 3 F  2.825971728  1.524480e-02 1.7251362 0
 292 2574 2980 3 F  3.232274685  5.195584e-02 1.8709252 0
 293 2574 2980 3 M  2.831482528 -4.116103e-02 1.7443596 0
 294 2574 2980 3 M  3.469963913  8.251414e-01 1.6330837 0
 295 2574 2980 3 F  2.245924380 -2.128784e-01 1.6286783 0
 296 2574 3113 3 M -0.431911643  9.672110e-02 0.5915871 0
 297 2574 3113 3 M -0.030635529  3.423420e-01 0.5761972 0
