ID sire dam generation sex phen env tbvp gebvp
   1 6378 7058 7 M  1.572436938 -0.084095457 1.7377267 0
   2 6378 7058 7 M  1.992238497 -0.005313468 1.8863579 0
   3 6378 7058 7 M  1.464237033 -0.235715059 1.8136272 0
   4 6378 7058 7 F  2.901797569  0.069383346 2.0745843 0
   5 6378 7058 7 F  2.885735058 -0.175520585 2.2101161 0
   6 6378 6914 7 F  3.238348007  0.153597150 2.2768904 0
   7 6378 6914 7 F  4.837237110  1.657307100 2.2452087 0
   8 6378 6914 7 F  1.563263030 -0.139624108 1.7835093 0
   9 6378 6914 7 F  3.218058430  0.105791399 2.2845521 0
  10 6378 6914 7 F  3.100886515  0.683339224 2.0471983 0
  11 6377 6728 7 F  1.071205070 -1.202948532 1.9369012 0
  12 6377 6728 7 F  2.289451317 -0.358801257 1.9579975 0
  13 6377 6728 7 F  1.565149318 -0.696152291 1.8980353 0
  14 6377 6728 7 F  2.492121819  0.525332434 1.8121299 0
  15 6377 6728 7 F  3.239194674  0.872311176 1.8867318 0
  16 6377 6911 7 M  0.383167028 -1.204182338 1.8323748 0
  17 6377 6911 7 M  2.115046746 -0.437143582 1.9902568 0
  18 6377 6911 7 F  0.924106726 -0.889008022 1.7985935 0
  19 6377 6911 7 M  2.008251225 -0.606127856 1.9936149 0
  20 6377 6911 7 F  2.682311028  0.691272969 1.8485560 0
  21 6320 7281 7 F  1.540570431 -1.570707400 2.0689046 0
  22 6320 7281 7 F  1.577686019 -1.173346409 2.1489656 0
  23 6320 7281 7 F  3.746710704  0.707536418 2.1597166 0
  24 6320 7281 7 F  3.917653315  0.691484785 2.2436457 0
  25 6320 7281 7 M  3.060809307  0.337936259 2.0218638 0
  26 6320 6504 7 M  2.625721550 -0.502926949 2.3302416 0
  27 6320 6504 7 F  2.527378161 -0.853602678 2.3159788 0
  28 6320 6504 7 F  4.606741067  1.284205636 2.3226784 0
  29 6320 6504 7 M  3.107591109  0.310209750 2.2471778 0
  30 6320 6504 7 F  3.367108498  0.066705825 2.2614635 0
  31 6556 7056 7 M  1.894937792 -0.302307277 1.8945271 0
  32 6556 7056 7 M  3.535247080  0.130552261 2.1798712 0
  33 6556 7056 7 F  3.637012759  0.463293961 2.0908503 0
  34 6556 7056 7 F  2.581565114  0.710242373 1.8253029 0
  35 6556 7056 7 F  2.559814466 -0.162921955 2.0378614 0
  36 6556 6913 7 M  3.393172804  0.410437872 2.1117412 0
  37 6556 6913 7 M  2.108792712 -0.416176433 1.9645487 0
  38 6556 6913 7 F  2.400554126 -0.275048831 2.0190374 0
  39 6556 6913 7 F  2.419391010 -0.615576949 2.1065512 0
  40 6556 6913 7 F  0.932122078 -1.310554426 1.7770270 0
  41 6316 7284 7 F  2.647156772  0.778422902 1.7472224 0
  42 6316 7284 7 M  2.556729412  0.435738376 1.9850665 0
  43 6316 7284 7 M  1.717073667  0.280823278 1.9278189 0
  44 6316 7284 7 M  2.723745268 -0.125713748 2.2767001 0
  45 6316 7284 7 F  2.368894401  0.420294938 1.8660028 0
  46 6316 6651 7 M  3.452409507  0.800257196 2.1162326 0
