ID sire dam generation sex phen env tbvp gebvp
  29 1310 1882 2 F  1.1058357585 -0.634165476 1.3435367 0
  30 1310 1882 2 F  3.0620837300  0.183430509 1.6885285 0
  31 1854 1939 2 M  2.5842717910  0.129741233 1.5251497 0
  32 1854 1939 2 F  2.1776291859 -0.061099515 1.5198510 0
  33 1854 1939 2 M  1.7572103439  0.158582107 1.3442080 0
  34 1854 1939 2 F  0.4239469545 -1.244228768 1.3432280 0
  35 1854 1939 2 F  0.9705876156 -0.256079638 1.0825020 0
  36 1854 1989 2 F  3.5822550586  1.274873735 1.4201849 0
  37 1854 1989 2 F  0.4514834890 -0.435895735 1.2054711 0
  38 1854 1989 2 M  1.8821875951  0.764971969 1.2882957 0
  39 1854 1989 2 M  2.3812395001 -0.032281208 1.4483775 0
  40 1854 1989 2 M  0.6811675807 -0.361448707 1.1795323 0
  41 1511 2265 2 M  3.0922420501  1.278264763 1.3836208 0
  42 1511 2265 2 F  1.4270080026 -1.041296568 1.6001468 0
  43 1511 2265 2 M  1.6697467268 -0.438943069 1.4854678 0
  44 1511 2265 2 M  1.5804519166 -0.429558569 1.4267456 0
  45 1511 2265 2 M  2.4158572581 -0.029437986 1.6199088 0
  46 1511 1301 2 F  1.3406434585 -0.171816093 1.4815553 0
  47 1511 1301 2 F  2.6847811223 -0.395065507 1.7553121 0
  48 1511 1301 2 M  1.2514374041 -0.120339130 1.2074483 0
  49 1511 1301 2 F  2.6517659271 -0.301645169 1.6774707 0
  50 1511 1301 2 M  2.6136271096 -0.223082077 1.7197866 0
  51 1512 1883 2 M  3.0686224196  1.398916581 1.4250819 0
  52 1512 1883 2 F  0.6764326597 -1.066321612 1.4386288 0
  53 1512 1883 2 M  0.6664164228 -0.948126849 1.4450722 0
  54 1512 1883 2 F  0.8124707500 -0.154675301 1.1867325 0
  55 1512 1883 2 M  1.1831881081 -0.765662843 1.4234904 0
  56 1512 1614 2 M  2.8306992336 -0.304495303 1.8050764 0
  57 1512 1614 2 M  3.6788223693  0.180496654 1.9449021 0
  58 1512 1614 2 F  1.7907645271 -0.776580814 1.5924787 0
  59 1512 1614 2 M  3.5079986293  0.206283921 1.8739683 0
  60 1512 1614 2 M  4.0567529119  0.989417417 1.8059750 0
  61 1444 1615 2 M  1.6514939383 -0.010849119 1.2816806 0
  62 1444 1615 2 M  0.7097087060 -0.537891079 1.1336430 0
  63 1444 1615 2 F  2.5681363085  0.890760461 1.2547439 0
  64 1444 1615 2 M  1.3858279014 -0.409066950 1.3042879 0
  65 1444 1615 2 M  2.9192351281  1.216833754 1.3112310 0
  66 1444 1412 2 F  1.1667945587  0.024163431 1.2420943 0
  67 1444 1412 2 M  1.8578900380 -0.093711546 1.3997695 0
  68 1444 1412 2 M  0.5596875181 -1.119126685 1.3201383 0
  69 1444 1412 2 M  2.2127374291  0.219416738 1.4327951 0
  70 1444 1412 2 F  1.9037493101 -0.141478955 1.5051768 0
  71 1308 1990 2 M  3.2702826579  1.617768887 1.2687027 0
  72 1308 1990 2 F  1.9072966920 -0.083428370 1.3084026 0
  73 1308 1990 2 M  3.2928548415  0.476075506 1.5886271 0
  74 1308 1990 2 M  1.6839196837  0.232811783 1.2539983 0
  75 1308 1990 2 M  2.4154418009 -0.483810489 1.6212393 0
  76 1308 2294 2 F  1.9934907772  0.528604347 1.1690856 0
  77 1308 2294 2 M  1.4543004567  0.042836448 1.2299180 0
  78 1308 2294 2 F -0.6288462702 -0.839033994 0.8031812 0
  79 1308 2294 2 M  2.5593544487  0.599814051 1.3181967 0
  80 1308 2294 2 F  0.5820377262 -0.697397861 1.1694729 0
  81 2169 1694 2 F -1.2064645632 -0.626612898 0.5784960 0
  82 2169 1694 2 F -0.2309726289  0.249411278 0.3754630 0
  83 2169 1694 2 F -0.1341766370  0.292048111 0.6237903 0
  84 2169 1694 2 F -0.1479674523  0.320488412 0.5170521 0
  85 2169 1694 2 F  0.2886428140  0.941481833 0.4568522 0
  86 2169 1940 2 F  0.7824540735 -0.634857657 1.2829413 0
  87 2169 1940 2 M  1.6246429121  0.034370733 1.3909288 0
  88 2169 1940 2 M  1.4228387657 -0.402525402 1.4670082 0
  89 2169 1940 2 M  2.9677804037  1.432794221 1.4020101 0
  90 2169 1940 2 F  1.3159459709 -0.168870298 1.2728746 0
  91 1363 2073 2 F  1.3727098226 -0.484354506 1.3826382 0
  92 1363 2073 2 F  2.0818774963  0.156874742 1.3305151 0
  93 1363 2073 2 F -0.6331929435 -1.629667330 1.1815804 0
  94 1363 2073 2 F  0.6387336562 -0.831520555 1.2018098 0
  95 1363 2073 2 F  0.2358245974 -0.907368125 1.2711116 0
  96 1363 2266 2 M  2.5591588017  0.668098135 1.4261878 0
  97 1363 2266 2 M  2.4077227267 -0.052266298 1.5143387 0
  98 1363 2266 2 F  3.4297833116  0.643332300 1.5865510 0
  99 1363 2266 2 F  3.8971929188  1.657976970 1.6001980 0
 100 1363 2266 2 M  1.9447808277 -0.393709795 1.6189965 0
 101 1442 1415 2 M  2.4424185707  1.029615087 1.3070950 0
 102 1442 1415 2 F  1.0577183650 -0.615690232 1.3421645 0
 103 1442 1415 2 F  2.8845580032  1.031857638 1.4203956 0
 104 1442 1415 2 M  3.0098429619  0.523360187 1.5656263 0
 105 1442 1415 2 F  1.2307760345 -0.575558832 1.4097709 0
 106 1442 2228 2 F  1.3722496362 -0.375433728 1.3220614 0
 107 1442 2228 2 F  2.3708345910  0.232541925 1.4395539 0
 108 1442 2228 2 M  2.3200933849  0.152496740 1.4478706 0
 109 1442 2228 2 F  1.0864552441 -0.361486632 1.2429267 0
 110 1442 2228 2 F  3.2168991850  0.922848012 1.4686506 0
 111 1532 2292 2 M  3.2945686580  1.321960417 1.3087583 0
 112 1532 2292 2 F  0.1584895855 -1.302979783 1.2263252 0
 113 1532 2292 2 M  0.9387110052  0.199345222 1.0566284 0
 114 1532 2292 2 M  1.7505671015  0.644286079 1.1601122 0
 115 1532 2292 2 F  1.9385530160  0.226970768 1.2736535 0
 116 1532 1464 2 F  2.3828842429  0.779343209 1.2543325 0
 117 1532 1464 2 M  0.5786985977 -0.868134836 1.3420603 0
 118 1532 1464 2 F  1.9927536973  0.559731053 1.2122110 0
 119 1532 1464 2 F  2.9970492499  0.987533264 1.4263288 0
 120 1532 1464 2 F  0.7348743768 -0.401297264 1.0614449 0
 121 1714 1397 2 F  3.0800909591  0.693434544 1.4876863 0
 122 1714 1397 2 F  3.2538987072  1.320971851 1.4085510 0
 123 1714 1397 2 F  1.7018004432  0.270572818 1.2814267 0
 124 1714 1397 2 F -0.2973787989 -1.417212357 1.1748933 0
 125 1714 1397 2 F  1.9379104697  0.654974371 1.1747311 0
 126 1714 1480 2 F  0.7552483812 -0.504585485 1.2935985 0
 127 1714 1480 2 F  3.6404210467  0.489069424 1.5873216 0
 128 1714 1480 2 F  2.9492677770  0.416964031 1.4727508 0
 129 1714 1480 2 F  4.3590348225  1.235285944 1.7147678 0
 130 1714 1480 2 F  2.4050141479  0.090137584 1.6514300 0
 131 1513 2211 2 F  2.4709853096  0.704303181 1.3383604 0
 132 1513 2211 2 F  3.0603015956  0.644251026 1.5426752 0
 133 1513 2211 2 F  2.9501971759  1.259639170 1.3016326 0
 134 1513 2211 2 F  1.8326163273  0.418802534 1.2618460 0
 135 1513 2211 2 F  0.6641943926 -0.782799903 1.3572277 0
 136 1513 1650 2 F  4.1474074433  1.904394812 1.4560937 0
 137 1513 1650 2 F  2.3452978867 -0.246036672 1.4870563 0
 138 1513 1650 2 M  2.0969714313 -0.489831179 1.4608004 0
 139 1513 1650 2 M  3.0250454436  0.443324283 1.5768339 0
 140 1513 1650 2 F  0.9472187489 -0.914783430 1.3499869 0
 141 2230 1414 2 F  1.0191005468 -1.400127249 1.5410356 0
 142 2230 1414 2 F  2.3176958490 -0.261874464 1.6010416 0
 143 2230 1414 2 F  1.4800232290 -0.015580283 1.3351972 0
 144 2230 1414 2 F  2.0232602731 -0.581987601 1.5832882 0
 145 2230 1414 2 M  2.3606581591 -0.396120371 1.6511686 0
 146 2230 1691 2 M  1.9041664921 -0.390789412 1.4257632 0
 147 2230 1691 2 F  0.4821252780 -0.158172598 1.0302443 0
 148 2230 1691 2 M  0.7587257169 -0.880873971 1.3114945 0
 149 2230 1691 2 F  0.8565135570  0.514925456 0.8418688 0
 150 2230 1691 2 F  1.2581391622  0.447895974 1.0681674 0
 151 1623 1506 2 F  2.1078823248 -0.103272787 1.4141841 0
 152 1623 1506 2 F  2.6422000209  0.570397556 1.4099582 0
 153 1623 1506 2 F  2.4771404420 -0.435841108 1.7766817 0
 154 1623 1506 2 M  2.6760296106  0.084474143 1.7190893 0
 155 1623 1506 2 M  3.8344956808  0.796676058 1.6405681 0
 156 1623 1417 2 M -0.6672070661 -0.352133945 0.5236510 0
 157 1623 1417 2 F -0.2912849049 -0.090071969 0.6137846 0
 158 1623 1417 2 F -0.0322981377  0.195165590 0.6432069 0
 159 1623 1417 2 M -0.8670310307 -0.269943540 0.4375303 0
 160 1623 1417 2 M -0.8567467718 -0.001260432 0.3442298 0
 161 1625 1874 2 M  1.1581297941 -0.835128420 1.4115718 0
 162 1625 1874 2 M  2.4583773230 -0.126008156 1.6296347 0
 163 1625 1874 2 M  1.4813781344  0.106393975 1.2849892 0
 164 1625 1874 2 F  3.2396726404  1.172750559 1.5244168 0
 165 1625 1874 2 M  1.9410837653  0.513401472 1.3320878 0
 166 1625 2214 2 M  0.7970905282 -0.618980376 1.3859139 0
 167 1625 2214 2 F  0.4128164411 -0.956758210 1.2357102 0
 168 1625 2214 2 M  1.8098846213  0.480476946 1.2739739 0
 169 1625 2214 2 M  0.9775754886 -0.677911961 1.2491773 0
 170 1625 2214 2 F  2.5482930489  0.921853177 1.3751505 0
 171 1386 1413 2 M  2.9065689044  0.400342192 1.5923724 0
 172 1386 1413 2 M  1.7979663379 -0.945201527 1.6211410 0
 173 1386 1413 2 F  2.1282003443 -0.575396462 1.6547845 0
 174 1386 1413 2 M  3.2560395671  0.184515018 1.7467916 0
 175 1386 1413 2 M  2.7394121196 -0.662269164 1.8513798 0
 176 1386 1992 2 M  2.6261420131  0.008856216 1.5181457 0
 177 1386 1992 2 F  2.5072590628 -0.341453889 1.5346034 0
 178 1386 1992 2 F  1.4439212335 -1.128973100 1.5240537 0
 179 1386 1992 2 F  1.9814861381  0.267539456 1.2588813 0
 180 1386 1992 2 M  1.4340498613 -0.855358590 1.4182769 0
 181 1711 2264 2 F -1.7631584848 -0.315770541 0.1356231 0
 182 1711 2264 2 F -0.5459941122  0.237495869 0.2740296 0
 183 1711 2264 2 F  0.1827618609  1.429019703 0.1346704 0
 184 1711 2264 2 M -0.5440452819  0.158918813 0.4134780 0
 185 1711 2264 2 M  0.3471784709  1.373323596 0.2333168 0
 186 1711 1786 2 F -2.1736447615 -1.353390297 0.3315475 0
 187 1711 1786 2 M -0.6758699766  0.288287596 0.2066677 0
 188 1711 1786 2 F -0.5028998746  0.325128889 0.3157802 0
 189 1711 1786 2 F -1.3436783911 -0.639873403 0.3473737 0
 190 1711 1786 2 M -1.8018293407 -1.157808399 0.3228050 0
 191 1388 1854 2 M -0.5894542505  0.416923367 0.5394983 0
 192 1388 1854 2 F -0.7963272923  0.124268380 0.6013974 0
 193 1388 1854 2 F -0.8441896972  0.260356933 0.3947284 0
 194 1388 1854 2 F -0.3501867338  0.617167462 0.4456384 0
 195 1388 1854 2 F -2.1520308252 -1.641665431 0.5566814 0
 196 1388 1545 2 F  2.4218708553  0.555925409 1.4122603 0
 197 1388 1545 2 F  2.4936989529  0.595853654 1.3837039 0
 198 1388 1545 2 M  1.4937953692 -0.245654707 1.3577100 0
 199 1388 1545 2 F  1.4805234251 -0.806710920 1.4351620 0
 200 1388 1545 2 F  2.8734596049 -0.589791888 1.7712531 0
 201 1375 1876 2 M  0.7483240270  0.500052563 1.0990378 0
 202 1375 1876 2 F  0.8526196268 -0.579709334 1.3800807 0
 203 1375 1876 2 M  3.7834303367  0.909815052 1.7057907 0
 204 1375 1876 2 F  3.0086685241  0.815903198 1.5420736 0
 205 1375 1876 2 M  2.2974517345 -0.253653457 1.5407689 0
 206 1375 1831 2 M  1.1165310010 -0.247467077 1.4339861 0
 207 1375 1831 2 F  3.3055261286  0.814450489 1.5273388 0
 208 1375 1831 2 M  0.5587929235 -0.721844991 1.2931352 0
 209 1375 1831 2 F  3.3441779446  1.625682835 1.3258296 0
 210 1375 1831 2 M  1.2142947502 -0.287274475 1.4329627 0
 211 1417 1855 2 F  2.3415257402  0.149291743 1.4659783 0
 212 1417 1855 2 F  1.5988503370 -0.378554472 1.4030690 0
 213 1417 1855 2 M  2.2438205044 -0.108004558 1.5741529 0
 214 1417 1855 2 M  2.0624999420 -0.601987268 1.7155031 0
 215 1417 1855 2 F  2.4281391815  0.235568973 1.5161442 0
 216 1417 1561 2 F  2.5280518536 -0.970688134 1.9018798 0
 217 1417 1561 2 F  3.9893557859  1.302281458 1.5650459 0
 218 1417 1561 2 M  3.4775635569  0.103025100 1.8313896 0
 219 1417 1561 2 F  3.4304045029  0.816450174 1.6328586 0
 220 1417 1561 2 F  3.1309410798  0.167641074 1.6860951 0
 221 1646 1491 2 M  2.8658126863  1.187398500 1.4353265 0
 222 1646 1491 2 F  0.9480413826 -1.637539125 1.4863770 0
 223 1646 1491 2 M  1.4149485508 -1.094340269 1.6616616 0
 224 1646 1491 2 F  2.6779448363 -0.117715440 1.6907954 0
 225 1646 1491 2 M  1.2246875088  0.153243330 1.2445299 0
 226 1646 1478 2 F  3.4869227978  0.451467179 1.7088808 0
 227 1646 1478 2 F  2.3140514170  0.021372257 1.5557849 0
 228 1646 1478 2 F  2.1334698368 -0.525290901 1.5531886 0
 229 1646 1478 2 M  2.7124782865 -0.180628222 1.6804802 0
 230 1646 1478 2 M  2.4276956436  0.095705128 1.5168346 0
 231 1577 1375 2 M -0.2188215239  0.038377109 0.4569960 0
 232 1577 1375 2 M  0.5142372914  0.363092961 0.5443785 0
 233 1577 1375 2 M -1.8700061596 -1.327955504 0.4098856 0
 234 1577 1375 2 M -1.0993870357 -0.706648745 0.4214102 0
 235 1577 1375 2 F  0.6109906257  0.822531472 0.4933560 0
 236 1577 2290 2 F  1.4978938131 -0.387878351 1.3133078 0
 237 1577 2290 2 M  1.6655770071  0.730212101 1.1391179 0
 238 1577 2290 2 M  0.9736817517 -0.249301727 1.2752352 0
 239 1577 2290 2 F  1.9887206518  1.742238422 0.9275284 0
 240 1577 2290 2 F  1.2108471766  0.366989754 1.0835153 0
 241 2221 2213 2 M  2.1065236505  0.705396902 1.2646012 0
 242 2221 2213 2 F -0.2091258675 -1.865333256 1.2562712 0
 243 2221 2213 2 M  0.9694086097 -0.343959077 1.0938421 0
 244 2221 2213 2 F  2.2049383837 -0.224318820 1.5921405 0
 245 2221 2213 2 F -0.8398135045 -2.127444225 1.1587535 0
 246 2221 2157 2 F  2.1052222134 -0.132858417 1.4397443 0
 247 2221 2157 2 F  1.2307584489 -1.158591122 1.5255214 0
 248 2221 2157 2 M  2.1670298089 -0.074906450 1.4645709 0
 249 2221 2157 2 M  2.2488280575  0.004440952 1.3368064 0
 250 2221 2157 2 F  0.8053722127 -1.547617558 1.4455250 0
 251 1553 1751 2 M  1.5843511938 -0.362834142 1.3239569 0
 252 1553 1751 2 M  2.0651040358  0.226828323 1.3273952 0
 253 1553 1751 2 M  1.5855434637 -0.442261299 1.4075803 0
 254 1553 1751 2 M  1.7574367889 -0.003479563 1.2900851 0
 255 1553 1751 2 F  1.8700030513  0.321097058 1.2309127 0
 256 1553 2268 2 F  2.3271262195  0.712181524 1.3039697 0
 257 1553 2268 2 M  1.7513176886 -0.414668041 1.4275032 0
 258 1553 2268 2 F  2.5539163657  0.236614088 1.5575544 0
 259 1553 2268 2 M  0.7645204381 -1.047734623 1.3628112 0
 260 1553 2268 2 M  1.7215985710 -0.166722413 1.4628395 0
 261 1881 1866 2 M  0.4463438418 -0.560550953 1.1217511 0
 262 1881 1866 2 F  0.9549695456 -0.369064638 1.1848795 0
 263 1881 1866 2 M  1.4217470166 -0.294153404 1.2877294 0
 264 1881 1866 2 M  3.2989302167  1.484796851 1.2735778 0
 265 1881 1866 2 M  1.4109075251  0.201713711 1.0465836 0
 266 1881 1493 2 F  1.1568941574  0.184423514 1.1656158 0
 267 1881 1493 2 F  1.3992352096  0.610963901 1.1313581 0
 268 1881 1493 2 M  0.2353064692 -0.813777003 1.2029145 0
 269 1881 1493 2 F  2.6611735803  1.487026401 1.2172983 0
 270 1881 1493 2 M  2.5250002404  1.327044753 1.2776848 0
 271 1626 1838 2 M  0.5755862052 -0.770723602 1.1807648 0
 272 1626 1838 2 M  1.8077826913  0.974764899 1.0460221 0
 273 1626 1838 2 F  1.6191635861  0.921420394 1.0233561 0
 274 1626 1838 2 M  3.6540869128  0.304843905 1.6754353 0
 275 1626 1838 2 M  0.7654183741  0.217676258 0.9550742 0
 276 1626 1959 2 F  2.4751104911  0.120733599 1.3576276 0
 277 1626 1959 2 M  2.3076636214  0.399309170 1.2807754 0
 278 1626 1959 2 F -0.1328881306 -1.278299690 1.0857103 0
 279 1626 1959 2 M  2.6118743173  0.013578005 1.5165374 0
 280 1626 1959 2 M  0.9836914057  0.019983601 1.0291873 0
 281 2166 1338 2 F  2.5756907951 -0.249444919 1.5931954 0
 282 2166 1338 2 M  1.8974533800 -0.399376467 1.4629588 0
 283 2166 1338 2 F  2.3170635812 -0.982861876 1.7950310 0
 284 2166 1338 2 M  3.7024665745  1.007229130 1.5089329 0
 285 2166 1338 2 M  1.5213040684 -1.003487028 1.5750035 0
 286 2166 2208 2 F  2.0242358968 -0.465882714 1.5073965 0
 287 2166 2208 2 F  1.7902054860 -0.195912582 1.4247128 0
 288 2166 2208 2 F  2.4572671805  0.228916540 1.6413223 0
 289 2166 2208 2 M  3.2153515037  0.808077226 1.4811581 0
 290 2166 2208 2 M  1.9124296988 -0.384470563 1.5960741 0
 291 1517 1981 2 M  2.5015383407 -0.502233002 1.5478942 0
 292 1517 1981 2 F  4.6744517980  1.508785670 1.7897968 0
 293 1517 1981 2 F  2.6415250695 -0.301928574 1.5213424 0
 294 1517 1981 2 F  4.4858952573  1.091244323 1.8398275 0
 295 1517 1981 2 F  3.1067139012  0.291267071 1.7383519 0
 296 1517 1840 2 F  2.4413086412  0.487530932 1.4580073 0
 297 1517 1840 2 M  1.0223581455 -0.610952815 1.3477856 0
 298 1517 1840 2 F  1.6073017538 -0.162971311 1.3886741 0
 299 1517 1840 2 F  1.2874896036  0.298209451 1.1529705 0
 300 1517 1840 2 F  0.1411412270 -0.880189810 1.1971068 0
 301 1331 1963 2 M  1.3015924064 -0.450503275 1.2550833 0
 302 1331 1963 2 M  1.3593536231 -0.211450820 1.3240390 0
 303 1331 1963 2 F -0.7305515871 -0.624811769 0.8177004 0
 304 1331 1963 2 F  2.0965202330  0.826700769 1.1386972 0
 305 1331 1963 2 F  1.8770374552 -0.006793552 1.3071416 0
 306 1331 1302 2 M  3.4250627587  1.162566288 1.4641143 0
 307 1331 1302 2 M  3.1886971457  0.426366485 1.7010853 0
 308 1331 1302 2 F  2.7029496846  0.581984315 1.4214953 0
 309 1331 1302 2 F  3.6512456775  1.121975872 1.6307123 0
 310 1331 1302 2 M  1.7686618603 -0.899107832 1.5382108 0
 311 1693 1941 2 M  2.7774964212  0.075963102 1.5415270 0
 312 1693 1941 2 F  2.7094272822  0.842779563 1.4752287 0
 313 1693 1941 2 F  1.9377848584  0.035731629 1.3576909 0
 314 1693 1941 2 M  1.1972433999 -0.939600686 1.4091573 0
 315 1693 1941 2 F  2.3757648698  0.952432718 1.3826464 0
 316 1693 1983 2 F  2.3857997521 -0.595386580 1.6175975 0
 317 1693 1983 2 F  2.1941149764 -0.250732266 1.5885572 0
 318 1693 1983 2 F  2.6758533061 -0.354629170 1.6497257 0
 319 1693 1983 2 M  1.5504600183 -0.722754414 1.4341265 0
 320 1693 1983 2 F  4.2766406510  1.112780094 1.6006257 0
 321 1787 1476 2 F  1.7196781643 -0.679489426 1.5037689 0
 322 1787 1476 2 F  3.0082299556  0.484235238 1.5996570 0
 323 1787 1476 2 M  1.9833869191 -0.666989463 1.6744085 0
 324 1787 1476 2 F  2.2430107574 -0.380352156 1.6078132 0
 325 1787 1476 2 F  2.1993589840 -0.518404708 1.6459856 0
 326 1787 1789 2 F  0.1165991838 -1.390966193 1.3664318 0
 327 1787 1789 2 M  2.3753029447  0.270213699 1.4335201 0
 328 1787 1789 2 F  3.1339492856  1.390774259 1.2564568 0
 329 1787 1789 2 M  1.9430879595 -0.094021892 1.4183565 0
 330 1787 1789 2 F  1.2473940443  0.309758497 1.0915609 0
 331 1797 1889 2 M  2.7572010598  0.718050668 1.3430520 0
 332 1797 1889 2 F  0.2588589126 -0.447404398 0.9291667 0
 333 1797 1889 2 M  3.5692833409  0.702269108 1.5993743 0
 334 1797 1889 2 M -0.0383176582 -0.933316622 1.0069284 0
 335 1797 1889 2 M  1.0730556947  0.178734444 1.0690482 0
 336 1797 2201 2 F  2.3525550467 -0.264642340 1.4805973 0
 337 1797 2201 2 M  1.5398240545 -0.006630595 1.2218943 0
 338 1797 2201 2 F  2.3642848728  0.992950791 1.2214809 0
 339 1797 2201 2 F  1.2037030291  0.252823237 1.0324053 0
 340 1797 2201 2 F  2.2033283637  0.729220080 1.1911543 0
 341 2147 1500 2 F  2.4235178529  0.744325173 1.3244222 0
 342 2147 1500 2 F  1.8860732596  0.149544170 1.3250814 0
 343 2147 1500 2 F  1.2791736095 -0.218284977 1.3446997 0
 344 2147 1500 2 F  0.2970065801 -0.782034511 1.1323257 0
 345 2147 1500 2 M  1.5166424501 -0.121881607 1.4016722 0
 346 2147 2240 2 F  1.3995067892  0.121400337 1.2565889 0
 347 2147 2240 2 M  0.9017197772  0.094539277 1.0121569 0
 348 2147 2240 2 F  1.7734339247  0.606401039 1.1569651 0
 349 2147 2240 2 F  1.0292076745 -0.620110689 1.2684692 0
 350 2147 2240 2 M  2.9614319534  1.460320823 1.2840946 0
 351 2167 1620 2 M  2.6416718717  0.411418780 1.4806001 0
 352 2167 1620 2 F  2.1951338694  0.346697781 1.2675684 0
 353 2167 1620 2 F  2.1019413193  0.314874801 1.4517256 0
 354 2167 1620 2 F  2.0354189482 -0.032877976 1.4883969 0
 355 2167 1620 2 M  1.2483919626  0.026694600 1.3241406 0
 356 2167 2095 2 F  2.4341392894  0.359663039 1.5106251 0
 357 2167 2095 2 F  1.7166361777  0.170449110 1.4058214 0
 358 2167 2095 2 M  2.8006231089  0.847977727 1.3225280 0
 359 2167 2095 2 M  1.5700126262 -0.130577203 1.2553647 0
 360 2167 2095 2 M  1.9412641319  0.163998558 1.3110473 0
 361 2262 1698 2 F -0.7241682100  0.559876321 0.3464702 0
 362 2262 1698 2 M -0.8333592080  0.105048673 0.2420106 0
 363 2262 1698 2 M  0.1236685252  0.601102843 0.5883153 0
 364 2262 1698 2 M -1.1003050536 -0.527149162 0.4504913 0
 365 2262 1698 2 M -2.4966830859 -1.650172755 0.3101852 0
 366 2262 1888 2 F -0.2723964219  0.937685260 0.3848649 0
 367 2262 1888 2 F -0.9515543886 -0.149627112 0.4394926 0
 368 2262 1888 2 M  0.2460453753  1.133285404 0.4510673 0
 369 2262 1888 2 M -0.3851016175  0.426759790 0.4000073 0
 370 2262 1888 2 F -0.4800849491  0.471280960 0.4085048 0
 371 1330 1781 2 M  2.5327215976  0.293203575 1.4095191 0
 372 1330 1781 2 M  3.1162066373  0.831704969 1.4857314 0
 373 1330 1781 2 M  2.3394249499  0.127855070 1.3913592 0
 374 1330 1781 2 F  2.7609722825  0.250998845 1.5467875 0
 375 1330 1781 2 M  3.5416118136  0.818928433 1.5477421 0
 376 1330 1873 2 M  2.5830388942  0.567969439 1.4407460 0
 377 1330 1873 2 M  2.7631703369  0.800609527 1.2396124 0
 378 1330 1873 2 M  0.9484737748 -0.772605775 1.3414417 0
 379 1330 1873 2 F  2.4651897715  0.275408907 1.4323051 0
 380 1330 1873 2 M  4.1619194962  1.042773310 1.6487679 0
 381 1733 1839 2 M  1.6234476085  0.386901615 1.2458768 0
 382 1733 1839 2 F  0.5533490970 -0.661809692 1.1777286 0
 383 1733 1839 2 F  2.3245831066 -0.016466648 1.4744272 0
 384 1733 1839 2 M  0.4017892284 -1.613735189 1.3910371 0
 385 1733 1839 2 M  2.6297089099 -0.273952902 1.5514147 0
 386 1733 1389 2 F  0.3795113752  0.742150295 0.5682282 0
 387 1733 1389 2 F -0.2318282537  0.247908452 0.6622457 0
 388 1733 1389 2 F -1.4046981273 -0.687224977 0.5376014 0
 389 1733 1389 2 F  0.9403356144  0.967842094 0.7018736 0
 390 1733 1389 2 F  0.1260359764  0.211438795 0.6530328 0
 391 1698 1836 2 F  2.2604222380  0.568978671 1.2713841 0
 392 1698 1836 2 M  0.2396651918 -0.938580196 1.1214269 0
 393 1698 1836 2 M  0.9414636122 -0.066888254 1.1487406 0
 394 1698 1836 2 M  1.8081467278  0.755393631 1.0618989 0
 395 1698 1836 2 M  2.3032959718  0.271998589 1.4025109 0
 396 1698 1376 2 M  4.3756770070  1.100579823 1.7574775 0
 397 1698 1376 2 F  1.8698809322 -0.380324364 1.4970157 0
 398 1698 1376 2 M  1.3070528505 -1.189146633 1.4769047 0
 399 1698 1376 2 F  3.1663533207  0.463036263 1.5209411 0
 400 1698 1376 2 M  3.1527193289  0.146424377 1.6537566 0
 401 1329 1387 2 F  3.1727171143  1.067026652 1.4184926 0
 402 1329 1387 2 M  2.4080793108  0.416925314 1.3578086 0
 403 1329 1387 2 M  2.2328117924  0.085614194 1.4689264 0
 404 1329 1387 2 F  2.9935016584  0.061405205 1.5918680 0
