ID sire dam generation sex phen env tbvp gebvp
   1 6481 6891 7 F  1.521771832 -0.505819499 1.9275732 0
   2 6481 6891 7 M  2.471922106  0.681125035 1.9274420 0
   3 6481 6891 7 M  1.301664146 -0.376061583 1.9197871 0
   4 6481 6891 7 F  2.624106237 -0.308104540 2.1443029 0
   5 6481 6891 7 F  3.651997263  0.784380847 2.1382400 0
   6 6481 6357 7 F  3.744401766  0.364844319 2.2448051 0
   7 6481 6357 7 F  0.794941100 -1.852138544 2.0686661 0
   8 6481 6357 7 M  2.086604687 -0.721121254 2.1313564 0
   9 6481 6357 7 F  1.702103768 -0.032149284 1.8999631 0
  10 6481 6357 7 M  4.261352095  0.757926280 2.2385653 0
  11 6486 6428 7 F  1.658436316 -0.495226459 1.9966808 0
  12 6486 6428 7 F  2.516695455  0.211039619 2.0308647 0
  13 6486 6428 7 F  1.557358328 -0.469745490 1.8853960 0
  14 6486 6428 7 M  2.259456184 -0.390135374 2.1519279 0
  15 6486 6428 7 F  2.567805594  0.487707847 1.9503274 0
  16 6486 6837 7 F  2.267452232  0.123491014 1.9876159 0
  17 6486 6837 7 M  3.582368478  0.856381668 2.1227357 0
  18 6486 6837 7 M  2.249870674  0.095156952 2.0157879 0
  19 6486 6837 7 M  1.473846042 -1.063242194 2.1911537 0
  20 6486 6837 7 F  1.603117949 -0.652794789 2.0450868 0
  21 6938 6797 7 M  3.078809708  0.879399535 1.9492123 0
  22 6938 6797 7 M  2.330492012 -0.245562589 2.0279450 0
  23 6938 6797 7 M  3.289549854  0.313365298 2.0856001 0
  24 6938 6797 7 M  3.698304340  1.002316662 1.9881882 0
  25 6938 6797 7 M  3.319432193  0.228198509 2.0584439 0
  26 6938 6689 7 M  2.817529956  0.866807864 1.8891670 0
  27 6938 6689 7 F  1.425878482 -1.115057075 2.0736208 0
  28 6938 6689 7 M  1.650815284  0.395203596 1.7003642 0
  29 6938 6689 7 M  0.705583068 -0.963569731 1.9079826 0
  30 6938 6689 7 M  2.528449694 -0.068530177 2.0797808 0
  31 6702 6979 7 M  3.121030676  0.449863903 2.0268999 0
  32 6702 6979 7 M  2.375074809 -0.560099903 2.0738604 0
  33 6702 6979 7 M  1.850234286 -0.149898055 1.9675505 0
  34 6702 6979 7 F -0.086974130 -2.195657694 2.0634879 0
  35 6702 6979 7 F  2.371877368 -0.584642282 2.0335364 0
  36 6702 6489 7 F  3.477920159  1.344968964 2.0813500 0
  37 6702 6489 7 F  4.077400200  1.510402002 2.2173402 0
  38 6702 6489 7 F  1.461427249 -0.627919073 2.0731147 0
  39 6702 6489 7 F  2.512345383 -0.184370756 2.0246341 0
  40 6702 6489 7 F  2.821428907  0.377059690 2.2569582 0
  41 6636 6479 7 M  2.257169732  0.068614775 2.0855522 0
  42 6636 6479 7 M  4.145063662  1.068550900 2.2373421 0
  43 6636 6479 7 M  2.450348097 -1.057898604 2.3622076 0
  44 6636 6479 7 M  2.248933114 -0.353028834 2.1204562 0
  45 6636 6479 7 F  1.168293809 -2.281824078 2.3655207 0
  46 6636 6505 7 M  2.135563188  0.069486945 2.0270948 0
  47 6636 6505 7 M  2.277745352  0.046405120 2.0395521 0
  48 6636 6505 7 M  2.501317900  0.290059214 1.9503994 0
  49 6636 6505 7 F  3.394577649  1.550904604 1.9196338 0
  50 6636 6505 7 F  1.916934931 -0.102395058 1.9938274 0
  51 6518 6636 7 M  0.512157376 -0.056771772 1.2979335 0
  52 6518 6636 7 M  0.846251046  0.721680464 1.3531582 0
  53 6518 6636 7 F  1.487385105  1.256468911 1.2706123 0
  54 6518 6636 7 F  0.666876206  0.847834060 1.2556694 0
  55 6518 6636 7 F  1.593859020  1.031369717 1.2992135 0
  56 6518 6587 7 F  1.990478848 -1.028561796 2.1021034 0
  57 6518 6587 7 F  2.944295080 -0.272884986 2.0844573 0
  58 6518 6587 7 M  1.889223706 -0.760050905 2.1256852 0
  59 6518 6587 7 F  2.735248439 -0.817606713 2.1875927 0
  60 6518 6587 7 M  2.024916056 -0.804392624 2.1509109 0
  61 6347 6639 7 M -0.300757565 -0.287274467 1.2091103 0
  62 6347 6639 7 M  0.333911860 -0.077509777 1.1800356 0
  63 6347 6639 7 M  0.481895822  0.589221734 1.2637110 0
  64 6347 6639 7 F -0.028968992 -0.524004877 1.3477517 0
  65 6347 6639 7 M  1.342067329  0.963931869 1.3518417 0
  66 6347 6638 7 M  3.624914084  0.393124353 2.3329817 0
  67 6347 6638 7 F  1.969010557 -1.506543485 2.2605918 0
  68 6347 6638 7 F  2.774675650 -0.043122730 2.2272819 0
  69 6347 6638 7 F  1.736952866 -0.838599282 2.0169595 0
  70 6347 6638 7 M  2.770697939 -0.277656254 2.1220409 0
  71 6318 6839 7 M  4.175029365  0.990417609 2.3492020 0
  72 6318 6839 7 F  1.981717043 -0.616209012 2.0727082 0
  73 6318 6839 7 F  2.235507725  0.141977390 2.0468799 0
  74 6318 6839 7 F  2.249988085 -0.142216425 2.0488984 0
  75 6318 6839 7 M  4.114754012  1.345007898 2.0949736 0
  76 6318 7125 7 F  1.739258111 -1.414568078 2.2617583 0
  77 6318 7125 7 M  2.397234888 -0.917744554 2.1904091 0
  78 6318 7125 7 F  4.310360491  0.996311260 2.3151470 0
  79 6318 7125 7 M  2.440374271 -1.019236102 2.2813074 0
  80 6318 7125 7 F  4.155394211  1.230092589 2.1913502 0
  81 6985 6656 7 M  0.970421111 -1.162826752 1.9952284 0
  82 6985 6656 7 M  3.751463482  0.985157713 2.0981651 0
  83 6985 6656 7 M  2.105345099  0.297340482 1.7905963 0
  84 6985 6656 7 M  3.000928872 -0.310559400 2.1272081 0
  85 6985 6656 7 M  3.449745875  1.319989856 1.9268395 0
  86 6985 6750 7 M  1.075622267 -0.921797895 1.9906231 0
  87 6985 6750 7 F  1.308856474 -1.064376348 1.9861824 0
  88 6985 6750 7 F  1.199570494 -0.624866430 2.1397466 0
  89 6985 6750 7 F  3.704042128  0.550586364 2.0994311 0
  90 6985 6750 7 F  0.806319603 -0.833928255 2.0926223 0
  91 6319 6804 7 M  2.445472097 -0.346851818 2.2023846 0
  92 6319 6804 7 M  3.859117723  0.555664833 2.2352971 0
  93 6319 6804 7 F  3.222208611  1.083478404 1.9461286 0
  94 6319 6804 7 F  1.141482307 -0.462762260 1.9365082 0
  95 6319 6804 7 M  0.291189940 -1.018241160 1.8288537 0
  96 6319 6336 7 F  2.729035643  0.014344267 2.2588325 0
  97 6319 6336 7 F  2.115964117  0.213628082 1.8239326 0
  98 6319 6336 7 F  2.709322959 -0.203586060 2.2292472 0
  99 6319 6336 7 M  2.923440642 -0.072539929 2.2729040 0
 100 6319 6336 7 M  1.676511699 -0.173650723 1.8899817 0
 101 6852 6793 7 M  3.169440846  0.562765456 2.1043204 0
 102 6852 6793 7 M  4.184798395  1.022539876 2.1138429 0
 103 6852 6793 7 F  2.647481928  0.001497367 2.0689754 0
 104 6852 6793 7 F  2.829326395 -0.213646332 2.1274364 0
 105 6852 6793 7 M  2.250903115 -1.202336000 2.1718835 0
 106 6852 6735 7 M  2.595677361 -0.031343675 2.0063069 0
 107 6852 6735 7 M  3.462704031  0.545169607 2.1252522 0
 108 6852 6735 7 F  2.157473822 -1.227460527 2.2426588 0
 109 6852 6735 7 M  2.689253331 -0.507591805 2.2028715 0
 110 6852 6735 7 F  3.083479659 -0.225414434 2.1865492 0
 111 6359 7122 7 M  2.615826863  0.306877381 1.9574065 0
 112 6359 7122 7 M  2.423134334  0.755787542 1.9183456 0
 113 6359 7122 7 M  1.523864910 -0.356268507 1.9993271 0
 114 6359 7122 7 M  3.372114421  0.806618323 2.0516134 0
 115 6359 7122 7 F  2.595074742  0.334597066 1.9212356 0
 116 6359 6651 7 F  2.026444411 -1.028322784 2.2398411 0
 117 6359 6651 7 F  1.932574771 -1.501799841 2.2053486 0
 118 6359 6651 7 M  1.840219232 -1.083885882 2.1496013 0
 119 6359 6651 7 M  4.032185520  0.840145327 2.2448756 0
 120 6359 6651 7 M  3.317262838  0.189021418 2.1755588 0
 121 6746 6899 7 M  2.005144529 -0.642910431 2.1146626 0
 122 6746 6899 7 F  2.223077402 -0.255865287 2.1307111 0
 123 6746 6899 7 F  2.100826741 -0.760045679 2.0739163 0
 124 6746 6899 7 F  4.062691378  0.535830678 2.2606416 0
 125 6746 6899 7 F  3.334127021 -0.309531946 2.3206556 0
 126 6746 6905 7 M  2.431718345  0.684853500 1.9440720 0
 127 6746 6905 7 M  2.265704639  0.257127757 1.9482771 0
 128 6746 6905 7 F  3.361296556  1.513043898 1.8816229 0
 129 6746 6905 7 M  2.215570751  0.076913006 1.9245521 0
 130 6746 6905 7 F  3.554368177  1.158930808 1.9080133 0
 131 6411 6715 7 M  3.721098622  0.672694873 2.2829449 0
 132 6411 6715 7 F  2.684898234 -0.651474826 2.2913574 0
 133 6411 6715 7 M  2.349931802  0.846298130 1.7767582 0
 134 6411 6715 7 M  2.336239387 -0.144125996 2.0545920 0
 135 6411 6715 7 M  1.399637651 -0.657133108 2.0959308 0
 136 6411 6322 7 F  2.139633251  0.578424820 1.9123789 0
 137 6411 6322 7 M  3.128992281  0.623429524 2.0150928 0
 138 6411 6322 7 F  1.168569053 -0.973583861 1.9908643 0
 139 6411 6322 7 M  1.351556824 -0.480192542 1.9134697 0
 140 6411 6322 7 M  3.073805193  1.116193663 2.0281804 0
 141 7150 6406 7 F  0.945893086  0.658236618 1.3000676 0
 142 7150 6406 7 M -0.009777634 -0.381962750 1.2747559 0
 143 7150 6406 7 M  1.640900990  1.489766116 1.2456587 0
 144 7150 6406 7 M -0.068026346 -0.253591032 1.3945912 0
 145 7150 6406 7 M  0.780226206  0.719565031 1.1779568 0
 146 7150 6718 7 M  2.273449712 -0.885021770 2.0619473 0
 147 7150 6718 7 F  2.281350620 -0.155833477 1.9895176 0
 148 7150 6718 7 M  1.041950752 -0.804973989 1.9171552 0
 149 7150 6718 7 M  2.904835514  0.265544946 2.0436762 0
 150 7150 6718 7 M  1.718524921 -0.464413271 1.9752980 0
 151 6483 6480 7 M  2.068989718 -0.321030052 1.9881815 0
 152 6483 6480 7 M  2.653818634  0.666377353 1.8333655 0
 153 6483 6480 7 F  1.819701536 -0.116402941 1.8758874 0
